time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1222.0,139.0
0.4,1497.0,202.0
0.6,1798.0,272.0
0.8,2150.0,364.0
1.0,2607.0,504.0
1.2,3175.0,666.0
1.4,3843.0,907.0
1.6,4685.0,1239.0
1.8,5755.0,1667.0
2.0,6991.0,2309.0
2.2,8555.0,3124.0
2.4,10395.0,4188.0
2.6,12617.0,5638.0
2.8,15433.0,7629.0
3.0,18798.0,10325.0
3.2,22917.0,13931.0
3.4,27917.0,18941.0
3.6,34147.0,25417.0
3.8,41702.0,34293.0
4.0,51001.0,46337.0
4.2,62364.0,62447.0
4.4,76248.0,84383.0
4.6,93162.0,114221.0
4.8,113929.0,154013.0
5.0,139446.0,208281.0
5.2,170853.0,280755.0
5.4,209274.0,379772.0
5.6,256040.0,513496.0
5.8,313520.0,694136.0
6.0,384017.0,936820.0
6.2,470837.0,1265949.0
6.4,576701.0,1710971.0
6.6,706877.0,2311116.0
6.8,865637.0,3120787.0
7.0,1061521.0,4213856.0
7.2,1301800.0,5689706.0
7.4,1596642.0,7683378.0
7.6,1958655.0,10373370.0
7.8,2405692.0,14006072.0
8.0,2957077.0,18910104.0
8.2,3637829.0,25533036.0
8.4,4478666.0,34468656.0
8.6,5514311.0,46535046.0
8.8,6794548.0,62824871.0
9.0,8381005.0,84827729.0
9.2,10345329.0,114522679.0
9.4,12785234.0,154611438.0
9.6,15812676.0,208717881.0
9.8,19585145.0,281765080.0
10.0,24288744.0,380354321.0
