time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1219.0,137.0
0.4,1520.0,195.0
0.6,1835.0,271.0
0.8,2264.0,364.0
1.0,2747.0,504.0
1.2,3398.0,690.0
1.4,4171.0,925.0
1.6,5162.0,1251.0
1.8,6308.0,1662.0
2.0,7680.0,2215.0
2.2,9424.0,3025.0
2.4,11511.0,4039.0
2.6,14062.0,5430.0
2.8,17240.0,7363.0
3.0,21034.0,10037.0
3.2,25678.0,13623.0
3.4,31347.0,18402.0
3.6,38416.0,24872.0
3.8,46959.0,33631.0
4.0,57328.0,45376.0
4.2,70048.0,61171.0
4.4,85693.0,82834.0
4.6,104768.0,112072.0
4.8,128211.0,151432.0
5.0,156713.0,204423.0
5.2,191520.0,276168.0
5.4,234384.0,372746.0
5.6,286413.0,503216.0
5.8,350718.0,680003.0
6.0,429191.0,918492.0
6.2,525563.0,1240615.0
6.4,643416.0,1677029.0
6.6,788477.0,2264545.0
6.8,965413.0,3059083.0
7.0,1182469.0,4129474.0
7.2,1449039.0,5576177.0
7.4,1777216.0,7527909.0
7.6,2181173.0,10167476.0
7.8,2676957.0,13728756.0
8.0,3287561.0,18536038.0
8.2,4040158.0,25023640.0
8.4,4967145.0,33779536.0
8.6,6109542.0,45604313.0
8.8,7518254.0,61564719.0
9.0,9261366.0,83118062.0
9.2,11417894.0,112214240.0
9.4,14091930.0,151478928.0
9.6,17408218.0,204505044.0
9.8,21520240.0,276072501.0
10.0,26637391.0,372678599.0
