time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1196.0,133.0
0.4,1479.0,180.0
0.6,1775.0,236.0
0.8,2161.0,326.0
1.0,2622.0,432.0
1.2,3202.0,572.0
1.4,3883.0,771.0
1.6,4740.0,1058.0
1.8,5822.0,1432.0
2.0,7165.0,1943.0
2.2,8772.0,2669.0
2.4,10772.0,3600.0
2.6,13153.0,4902.0
2.8,16050.0,6627.0
3.0,19561.0,8952.0
3.2,23942.0,12163.0
3.4,29274.0,16492.0
3.6,35748.0,22272.0
3.8,43655.0,29991.0
4.0,53238.0,40596.0
4.2,65046.0,54874.0
4.4,79551.0,74271.0
4.6,97121.0,100168.0
4.8,118740.0,135325.0
5.0,144964.0,182758.0
5.2,176876.0,247152.0
5.4,216406.0,333494.0
5.6,264270.0,450177.0
5.8,323143.0,608355.0
6.0,395824.0,822141.0
6.2,484158.0,1110451.0
6.4,592594.0,1500328.0
6.6,725698.0,2027192.0
6.8,888880.0,2736553.0
7.0,1089482.0,3694283.0
7.2,1335550.0,4986536.0
7.4,1637585.0,6732905.0
7.6,2009041.0,9090631.0
7.8,2464898.0,12276502.0
8.0,3026148.0,16573677.0
8.2,3718864.0,22375955.0
8.4,4569835.0,30207147.0
8.6,5620890.0,40774043.0
8.8,6916893.0,55046392.0
9.0,8519031.0,74311312.0
9.2,10502111.0,100316548.0
9.4,12956367.0,135443676.0
9.6,15996226.0,182859520.0
9.8,19771552.0,246847290.0
10.0,24465167.0,333218806.0
