time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1205.0,128.0
0.4,1492.0,181.0
0.6,1824.0,241.0
0.8,2240.0,349.0
1.0,2714.0,460.0
1.2,3301.0,629.0
1.4,4047.0,870.0
1.6,4943.0,1178.0
1.8,6038.0,1571.0
2.0,7370.0,2188.0
2.2,8950.0,2951.0
2.4,10976.0,4011.0
2.6,13294.0,5339.0
2.8,16283.0,7180.0
3.0,20042.0,9692.0
3.2,24366.0,13116.0
3.4,29854.0,17670.0
3.6,36569.0,23766.0
3.8,44727.0,32005.0
4.0,54595.0,43242.0
4.2,66843.0,58585.0
4.4,81777.0,79487.0
4.6,99980.0,107241.0
4.8,122450.0,145001.0
5.0,149760.0,196057.0
5.2,183144.0,264283.0
5.4,224364.0,356868.0
5.6,274418.0,482179.0
5.8,336215.0,650778.0
6.0,411390.0,878264.0
6.2,503449.0,1186229.0
6.4,616824.0,1601127.0
6.6,755671.0,2162780.0
6.8,925994.0,2919611.0
7.0,1134614.0,3938790.0
7.2,1391727.0,5318177.0
7.4,1706502.0,7181351.0
7.6,2094627.0,9699649.0
7.8,2570762.0,13100739.0
8.0,3156266.0,17686504.0
8.2,3879453.0,23882145.0
8.4,4768126.0,32238493.0
8.6,5863139.0,43521775.0
8.8,7215663.0,58752932.0
9.0,8888552.0,79313237.0
9.2,10963211.0,107075656.0
9.4,13528159.0,144541895.0
9.6,16708236.0,195123197.0
9.8,20659887.0,263418726.0
10.0,25575917.0,355616075.0
