time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1228.0,133.0
0.4,1470.0,182.0
0.6,1764.0,232.0
0.8,2128.0,315.0
1.0,2637.0,434.0
1.2,3189.0,610.0
1.4,3895.0,821.0
1.6,4739.0,1095.0
1.8,5761.0,1511.0
2.0,7043.0,2063.0
2.2,8461.0,2749.0
2.4,10303.0,3726.0
2.6,12648.0,5074.0
2.8,15526.0,6940.0
3.0,18993.0,9419.0
3.2,23237.0,12792.0
3.4,28348.0,17127.0
3.6,34649.0,22940.0
3.8,42560.0,31041.0
4.0,51984.0,41719.0
4.2,63479.0,56540.0
4.4,77543.0,76588.0
4.6,94905.0,103350.0
4.8,116300.0,139730.0
5.0,142663.0,188623.0
5.2,174479.0,254520.0
5.4,213664.0,343750.0
5.6,261260.0,464781.0
5.8,319555.0,628654.0
6.0,391033.0,850602.0
6.2,478425.0,1148400.0
6.4,585924.0,1549893.0
6.6,718699.0,2093751.0
6.8,880522.0,2829017.0
7.0,1079378.0,3820406.0
7.2,1323767.0,5158631.0
7.4,1623641.0,6964711.0
7.6,1992638.0,9403379.0
7.8,2445888.0,12698377.0
8.0,3003940.0,17148086.0
8.2,3690901.0,23152773.0
8.4,4537921.0,31259263.0
8.6,5580789.0,42198697.0
8.8,6871723.0,56963947.0
9.0,8465800.0,76899812.0
9.2,10440399.0,103814296.0
9.4,12887594.0,140153016.0
9.6,15918298.0,189211205.0
9.8,19687099.0,255428239.0
10.0,24376784.0,344827630.0
