time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1230.0,135.0
0.4,1490.0,184.0
0.6,1821.0,242.0
0.8,2229.0,351.0
1.0,2710.0,465.0
1.2,3243.0,616.0
1.4,3883.0,849.0
1.6,4700.0,1137.0
1.8,5746.0,1534.0
2.0,7051.0,2080.0
2.2,8582.0,2879.0
2.4,10469.0,3907.0
2.6,12757.0,5288.0
2.8,15561.0,7066.0
3.0,19024.0,9535.0
3.2,23226.0,12661.0
3.4,28451.0,17177.0
3.6,34725.0,23096.0
3.8,42581.0,31299.0
4.0,52065.0,42325.0
4.2,63809.0,57379.0
4.4,77723.0,77340.0
4.6,94908.0,104303.0
4.8,115887.0,140923.0
5.0,141516.0,190178.0
5.2,173363.0,256969.0
5.4,211774.0,347094.0
5.6,258796.0,468713.0
5.8,317122.0,632707.0
6.0,388093.0,853405.0
6.2,475789.0,1151801.0
6.4,582599.0,1555713.0
6.6,713033.0,2101468.0
6.8,874101.0,2838298.0
7.0,1071053.0,3832142.0
7.2,1312350.0,5173695.0
7.4,1610074.0,6986160.0
7.6,1975743.0,9430361.0
7.8,2424124.0,12732136.0
8.0,2975844.0,17191973.0
8.2,3656443.0,23208530.0
8.4,4495235.0,31337151.0
8.6,5529293.0,42306298.0
8.8,6806893.0,57111330.0
9.0,8387789.0,77105873.0
9.2,10342888.0,104092258.0
9.4,12767755.0,140515870.0
9.6,15775082.0,189702050.0
9.8,19512021.0,256106418.0
10.0,24163741.0,345712077.0
