time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1215.0,122.0
0.4,1469.0,159.0
0.6,1795.0,212.0
0.8,2190.0,279.0
1.0,2686.0,411.0
1.2,3345.0,528.0
1.4,4079.0,705.0
1.6,5025.0,988.0
1.8,6132.0,1325.0
2.0,7493.0,1779.0
2.2,9137.0,2419.0
2.4,11181.0,3331.0
2.6,13605.0,4500.0
2.8,16491.0,6108.0
3.0,20048.0,8330.0
3.2,24535.0,11320.0
3.4,29964.0,15231.0
3.6,36773.0,20678.0
3.8,44866.0,28012.0
4.0,54761.0,37804.0
4.2,66902.0,51172.0
4.4,81711.0,68906.0
4.6,100055.0,93178.0
4.8,122359.0,125955.0
5.0,149901.0,170105.0
5.2,183422.0,229433.0
5.4,224560.0,310135.0
5.6,274512.0,418997.0
5.8,335793.0,564880.0
6.0,410476.0,763462.0
6.2,502371.0,1030795.0
6.4,615356.0,1392620.0
6.6,753607.0,1880043.0
6.8,922412.0,2537808.0
7.0,1129714.0,3426757.0
7.2,1383844.0,4626147.0
7.4,1696564.0,6249836.0
7.6,2080790.0,8437644.0
7.8,2553763.0,11394528.0
8.0,3135334.0,15380498.0
8.2,3847651.0,20763382.0
8.4,4726228.0,28033785.0
8.6,5810350.0,37849616.0
8.8,7145576.0,51095152.0
9.0,8792321.0,68980373.0
9.2,10823957.0,93127492.0
9.4,13341195.0,125726475.0
9.6,16454309.0,169741543.0
9.8,20315293.0,229147061.0
10.0,25109048.0,309341813.0
