time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1224.0,142.0
0.4,1490.0,195.0
0.6,1854.0,268.0
0.8,2262.0,364.0
1.0,2779.0,489.0
1.2,3346.0,678.0
1.4,4111.0,914.0
1.6,5027.0,1235.0
1.8,6138.0,1683.0
2.0,7475.0,2291.0
2.2,9188.0,3097.0
2.4,11253.0,4190.0
2.6,13719.0,5626.0
2.8,16729.0,7559.0
3.0,20344.0,10158.0
3.2,24987.0,13732.0
3.4,30406.0,18575.0
3.6,37053.0,25129.0
3.8,45253.0,33837.0
4.0,55256.0,45610.0
4.2,67543.0,61564.0
4.4,82657.0,83033.0
4.6,101163.0,112343.0
4.8,123538.0,151651.0
5.0,150944.0,204981.0
5.2,184754.0,276672.0
5.4,225746.0,373288.0
5.6,276079.0,504107.0
5.8,337759.0,680858.0
6.0,413277.0,918822.0
6.2,506412.0,1241967.0
6.4,619749.0,1676677.0
6.6,758551.0,2262977.0
6.8,929961.0,3056353.0
7.0,1139590.0,4128527.0
7.2,1396487.0,5572707.0
7.4,1712988.0,7524825.0
7.6,2101670.0,10159546.0
7.8,2579031.0,13715723.0
8.0,3168361.0,18520925.0
8.2,3893208.0,25002732.0
8.4,4788175.0,33752008.0
8.6,5892836.0,45565822.0
8.8,7255637.0,61504327.0
9.0,8943063.0,83027163.0
9.2,11031647.0,112092786.0
9.4,13620012.0,151314734.0
9.6,16830283.0,204261966.0
9.8,20820804.0,275744788.0
10.0,25782986.0,372232591.0
