time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1189.0,131.0
0.4,1463.0,170.0
0.6,1765.0,217.0
0.8,2162.0,275.0
1.0,2648.0,395.0
1.2,3287.0,541.0
1.4,3964.0,750.0
1.6,4866.0,1025.0
1.8,5995.0,1392.0
2.0,7313.0,1869.0
2.2,8885.0,2567.0
2.4,10865.0,3513.0
2.6,13235.0,4792.0
2.8,16112.0,6497.0
3.0,19707.0,8884.0
3.2,24103.0,11992.0
3.4,29465.0,16182.0
3.6,35976.0,21879.0
3.8,43755.0,29703.0
4.0,53446.0,40174.0
4.2,65246.0,54359.0
4.4,79609.0,73590.0
4.6,97079.0,99219.0
4.8,118558.0,134283.0
5.0,145096.0,181569.0
5.2,177408.0,245586.0
5.4,217287.0,331654.0
5.6,266086.0,448003.0
5.8,325245.0,604629.0
6.0,398008.0,815794.0
6.2,487383.0,1102574.0
6.4,597085.0,1490060.0
6.6,732141.0,2012744.0
6.8,897477.0,2717747.0
7.0,1100162.0,3669736.0
7.2,1348383.0,4954704.0
7.4,1654668.0,6690813.0
7.6,2030189.0,9037415.0
7.8,2491430.0,12202257.0
8.0,3058740.0,16478342.0
8.2,3759105.0,22247996.0
8.4,4621372.0,30040881.0
8.6,5682333.0,40556349.0
8.8,6991436.0,54750850.0
9.0,8611089.0,73913821.0
9.2,10613617.0,99783622.0
9.4,13094911.0,134701273.0
9.6,16170817.0,181828293.0
9.8,19985521.0,245475090.0
10.0,24724540.0,331371186.0
