time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1242.0,132.0
0.4,1528.0,182.0
0.6,1833.0,222.0
0.8,2231.0,298.0
1.0,2723.0,406.0
1.2,3358.0,552.0
1.4,4130.0,757.0
1.6,5055.0,1033.0
1.8,6201.0,1427.0
2.0,7492.0,1908.0
2.2,9118.0,2652.0
2.4,11159.0,3592.0
2.6,13665.0,4785.0
2.8,16617.0,6367.0
3.0,20313.0,8557.0
3.2,24816.0,11598.0
3.4,30408.0,15743.0
3.6,37184.0,21439.0
3.8,45373.0,28858.0
4.0,55551.0,39094.0
4.2,67934.0,52863.0
4.4,83070.0,71143.0
4.6,101616.0,96374.0
4.8,124199.0,130423.0
5.0,151718.0,176411.0
5.2,185617.0,237862.0
5.4,227347.0,321349.0
5.6,278591.0,434134.0
5.8,340805.0,587134.0
6.0,417692.0,792662.0
6.2,510736.0,1070380.0
6.4,625057.0,1444969.0
6.6,765357.0,1951959.0
6.8,937804.0,2635497.0
7.0,1149793.0,3558932.0
7.2,1409497.0,4804872.0
7.4,1728662.0,6490110.0
7.6,2119059.0,8761274.0
7.8,2600348.0,11832783.0
8.0,3192516.0,15976762.0
8.2,3920243.0,21571901.0
8.4,4814290.0,29123014.0
8.6,5917971.0,39318025.0
8.8,7280031.0,53073873.0
9.0,8960209.0,71652360.0
9.2,11033575.0,96722855.0
9.4,13599140.0,130574409.0
9.6,16775772.0,176276728.0
9.8,20714381.0,237982554.0
10.0,25607138.0,321279361.0
