time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1253.0,138.0
0.4,1548.0,205.0
0.6,1876.0,280.0
0.8,2333.0,370.0
1.0,2885.0,496.0
1.2,3563.0,690.0
1.4,4360.0,949.0
1.6,5264.0,1291.0
1.8,6442.0,1780.0
2.0,7866.0,2412.0
2.2,9593.0,3234.0
2.4,11710.0,4336.0
2.6,14306.0,5893.0
2.8,17521.0,8048.0
3.0,21476.0,10798.0
3.2,26191.0,14571.0
3.4,31955.0,19601.0
3.6,39048.0,26480.0
3.8,47566.0,35949.0
4.0,58411.0,48567.0
4.2,71322.0,65613.0
4.4,87250.0,88665.0
4.6,106688.0,119398.0
4.8,130421.0,160873.0
5.0,159803.0,217303.0
5.2,195441.0,294104.0
5.4,239204.0,397374.0
5.6,293040.0,536639.0
5.8,358742.0,725597.0
6.0,439202.0,980021.0
6.2,537852.0,1324565.0
6.4,658641.0,1789085.0
6.6,806798.0,2417153.0
6.8,988016.0,3264192.0
7.0,1211478.0,4407279.0
7.2,1485522.0,5950641.0
7.4,1822126.0,8032628.0
7.6,2237245.0,10844878.0
7.8,2746158.0,14640571.0
8.0,3374124.0,19764976.0
8.2,4146038.0,26684306.0
8.4,5098814.0,36020679.0
8.6,6274887.0,48629217.0
8.8,7727677.0,65649136.0
9.0,9522541.0,88623861.0
9.2,11743647.0,119639367.0
9.4,14499734.0,161513776.0
9.6,17917416.0,218054078.0
9.8,22164735.0,294361595.0
10.0,27449466.0,397382605.0
