time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1216.0,139.0
0.4,1482.0,171.0
0.6,1798.0,226.0
0.8,2161.0,317.0
1.0,2643.0,438.0
1.2,3258.0,580.0
1.4,3990.0,786.0
1.6,4910.0,1053.0
1.8,5970.0,1415.0
2.0,7290.0,1924.0
2.2,8894.0,2627.0
2.4,10858.0,3545.0
2.6,13299.0,4709.0
2.8,16209.0,6370.0
3.0,19835.0,8544.0
3.2,24276.0,11572.0
3.4,29609.0,15659.0
3.6,36133.0,21091.0
3.8,44277.0,28552.0
4.0,54225.0,38561.0
4.2,66506.0,52116.0
4.4,81136.0,70260.0
4.6,99140.0,94613.0
4.8,120937.0,127780.0
5.0,147715.0,172461.0
5.2,180431.0,233130.0
5.4,220364.0,315205.0
5.6,269544.0,425289.0
5.8,330180.0,573898.0
6.0,403923.0,775459.0
6.2,494719.0,1046922.0
6.4,605541.0,1414178.0
6.6,741952.0,1910198.0
6.8,908954.0,2578530.0
7.0,1113817.0,3480692.0
7.2,1364619.0,4699357.0
7.4,1671462.0,6345473.0
7.6,2050395.0,8567012.0
7.8,2514272.0,11565030.0
8.0,3085184.0,15618908.0
8.2,3788705.0,21078438.0
8.4,4656857.0,28457263.0
8.6,5724002.0,38423646.0
8.8,7040953.0,51876530.0
9.0,8668368.0,70040056.0
9.2,10678311.0,94554831.0
9.4,13163264.0,127644347.0
9.6,16244166.0,172319812.0
9.8,20062864.0,232631946.0
10.0,24802969.0,314043832.0
