time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1198.0,131.0
0.4,1475.0,178.0
0.6,1840.0,245.0
0.8,2230.0,332.0
1.0,2705.0,433.0
1.2,3319.0,579.0
1.4,4074.0,791.0
1.6,4981.0,1074.0
1.8,6054.0,1430.0
2.0,7360.0,1935.0
2.2,8997.0,2648.0
2.4,11012.0,3635.0
2.6,13451.0,4858.0
2.8,16329.0,6567.0
3.0,19939.0,8852.0
3.2,24375.0,11945.0
3.4,29659.0,16128.0
3.6,36297.0,21725.0
3.8,44353.0,29409.0
4.0,54359.0,39853.0
4.2,66374.0,53984.0
4.4,81305.0,72852.0
4.6,99337.0,98327.0
4.8,121459.0,132828.0
5.0,148438.0,179137.0
5.2,181631.0,241938.0
5.4,221871.0,326888.0
5.6,271564.0,442029.0
5.8,332208.0,596937.0
6.0,406456.0,806463.0
6.2,497241.0,1088762.0
6.4,608464.0,1470348.0
6.6,745568.0,1986065.0
6.8,913052.0,2682000.0
7.0,1119361.0,3619750.0
7.2,1371146.0,4888273.0
7.4,1681249.0,6600157.0
7.6,2062582.0,8912594.0
7.8,2530071.0,12034106.0
8.0,3105978.0,16249639.0
8.2,3813873.0,21937716.0
8.4,4686219.0,29620005.0
8.6,5764337.0,39991234.0
8.8,7092794.0,53992180.0
9.0,8732330.0,72894858.0
9.2,10759373.0,98412521.0
9.4,13267626.0,132860286.0
9.6,16375499.0,179351230.0
9.8,20229552.0,242114769.0
10.0,25023865.0,326840475.0
