time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1214.0,143.0
0.4,1475.0,202.0
0.6,1803.0,265.0
0.8,2191.0,354.0
1.0,2715.0,497.0
1.2,3336.0,671.0
1.4,4009.0,888.0
1.6,4919.0,1203.0
1.8,6034.0,1647.0
2.0,7293.0,2210.0
2.2,8947.0,2981.0
2.4,10906.0,4059.0
2.6,13330.0,5483.0
2.8,16300.0,7461.0
3.0,20033.0,9975.0
3.2,24518.0,13513.0
3.4,29969.0,18249.0
3.6,36797.0,24539.0
3.8,45112.0,33301.0
4.0,55233.0,45149.0
4.2,67453.0,60957.0
4.4,82573.0,82613.0
4.6,100948.0,111497.0
4.8,123353.0,150204.0
5.0,150969.0,203551.0
5.2,184856.0,274845.0
5.4,226523.0,371751.0
5.6,276883.0,501974.0
5.8,339632.0,677811.0
6.0,415796.0,915621.0
6.2,508503.0,1237175.0
6.4,622256.0,1670960.0
6.6,761919.0,2255877.0
6.8,933108.0,3046074.0
7.0,1142714.0,4112648.0
7.2,1401571.0,5553080.0
7.4,1719012.0,7498009.0
7.6,2109332.0,10125756.0
7.8,2589990.0,13670942.0
8.0,3182506.0,18459036.0
8.2,3911388.0,24914844.0
8.4,4808700.0,33635912.0
8.6,5917572.0,45416401.0
8.8,7286019.0,61315759.0
9.0,8978894.0,82778816.0
9.2,11073764.0,111756544.0
9.4,13670229.0,150871404.0
9.6,16892443.0,203674760.0
9.8,20894656.0,274959813.0
10.0,25875334.0,371170906.0
