time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1239.0,127.0
0.4,1527.0,175.0
0.6,1849.0,240.0
0.8,2255.0,328.0
1.0,2756.0,448.0
1.2,3385.0,591.0
1.4,4141.0,812.0
1.6,5005.0,1103.0
1.8,6144.0,1513.0
2.0,7546.0,2059.0
2.2,9258.0,2781.0
2.4,11306.0,3736.0
2.6,13715.0,5005.0
2.8,16802.0,6702.0
3.0,20565.0,9048.0
3.2,25223.0,12191.0
3.4,30842.0,16432.0
3.6,37506.0,22168.0
3.8,45978.0,29966.0
4.0,56200.0,40387.0
4.2,68511.0,54681.0
4.4,83760.0,74025.0
4.6,102044.0,99835.0
4.8,124692.0,134307.0
5.0,152685.0,182001.0
5.2,186497.0,245650.0
5.4,227965.0,331934.0
5.6,278628.0,448265.0
5.8,341104.0,605915.0
6.0,417505.0,818890.0
6.2,511046.0,1106438.0
6.4,625591.0,1493415.0
6.6,766920.0,2016649.0
6.8,938803.0,2724107.0
7.0,1150774.0,3679628.0
7.2,1410120.0,4968492.0
7.4,1728498.0,6711066.0
7.6,2120012.0,9059852.0
7.8,2599813.0,12233648.0
8.0,3191157.0,16516452.0
8.2,3919115.0,22297595.0
8.4,4815028.0,30101512.0
8.6,5919474.0,40637478.0
8.8,7281331.0,54860053.0
9.0,8963192.0,74066968.0
9.2,11045140.0,99985365.0
9.4,13620923.0,134975603.0
9.6,16810256.0,182222782.0
9.8,20768468.0,245997612.0
10.0,25683082.0,332099479.0
