time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1249.0,133.0
0.4,1508.0,181.0
0.6,1848.0,261.0
0.8,2228.0,357.0
1.0,2701.0,498.0
1.2,3314.0,672.0
1.4,4020.0,934.0
1.6,4903.0,1265.0
1.8,5986.0,1737.0
2.0,7336.0,2372.0
2.2,9013.0,3237.0
2.4,11030.0,4306.0
2.6,13441.0,5825.0
2.8,16384.0,7858.0
3.0,19960.0,10617.0
3.2,24355.0,14303.0
3.4,29765.0,19363.0
3.6,36419.0,26104.0
3.8,44707.0,35241.0
4.0,54602.0,47648.0
4.2,66741.0,64334.0
4.4,81664.0,86999.0
4.6,100022.0,117798.0
4.8,122117.0,159176.0
5.0,149412.0,214653.0
5.2,182778.0,290085.0
5.4,223702.0,391687.0
5.6,273783.0,528219.0
5.8,335089.0,713768.0
6.0,410617.0,963590.0
6.2,503052.0,1301850.0
6.4,616107.0,1756762.0
6.6,754104.0,2373112.0
6.8,923611.0,3204336.0
7.0,1132244.0,4325883.0
7.2,1388624.0,5841780.0
7.4,1703703.0,7888183.0
7.6,2092814.0,10649332.0
7.8,2569398.0,14380629.0
8.0,3155446.0,19411050.0
8.2,3878866.0,26210795.0
8.4,4774022.0,35383146.0
8.6,5875145.0,47761543.0
8.8,7238285.0,64467935.0
9.0,8925514.0,87029179.0
9.2,11012526.0,117488966.0
9.4,13601185.0,158598951.0
9.6,16814906.0,214106936.0
9.8,20809605.0,289037075.0
10.0,25785906.0,390191859.0
