time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1213.0,134.0
0.4,1458.0,163.0
0.6,1823.0,227.0
0.8,2189.0,296.0
1.0,2674.0,394.0
1.2,3233.0,538.0
1.4,3960.0,723.0
1.6,4852.0,1001.0
1.8,5931.0,1402.0
2.0,7230.0,1898.0
2.2,8868.0,2612.0
2.4,10845.0,3510.0
2.6,13088.0,4709.0
2.8,15984.0,6446.0
3.0,19500.0,8706.0
3.2,23938.0,11782.0
3.4,29335.0,15993.0
3.6,35715.0,21624.0
3.8,43723.0,29141.0
4.0,53396.0,39184.0
4.2,65403.0,53040.0
4.4,79866.0,71642.0
4.6,97632.0,96963.0
4.8,119803.0,130771.0
5.0,146766.0,176806.0
5.2,179472.0,239170.0
5.4,219551.0,322751.0
5.6,268932.0,436458.0
5.8,328782.0,589777.0
6.0,402100.0,796591.0
6.2,492146.0,1075739.0
6.4,602046.0,1452188.0
6.6,737392.0,1961819.0
6.8,902972.0,2649769.0
7.0,1107439.0,3579344.0
7.2,1357799.0,4833199.0
7.4,1665625.0,6527046.0
7.6,2044618.0,8809789.0
7.8,2508321.0,11895224.0
8.0,3079854.0,16059237.0
8.2,3782327.0,21681295.0
8.4,4647465.0,29269617.0
8.6,5714147.0,39516887.0
8.8,7029503.0,53348717.0
9.0,8653310.0,72017671.0
9.2,10661092.0,97235088.0
9.4,13144046.0,131272132.0
9.6,16223789.0,177206380.0
9.8,20039489.0,239231185.0
10.0,24787304.0,322968604.0
