time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1212.0,139.0
0.4,1493.0,187.0
0.6,1813.0,254.0
0.8,2194.0,359.0
1.0,2659.0,484.0
1.2,3169.0,655.0
1.4,3831.0,889.0
1.6,4661.0,1190.0
1.8,5682.0,1582.0
2.0,6919.0,2145.0
2.2,8519.0,2938.0
2.4,10439.0,4024.0
2.6,12676.0,5498.0
2.8,15490.0,7396.0
3.0,18946.0,9944.0
3.2,23030.0,13409.0
3.4,28167.0,18224.0
3.6,34362.0,24533.0
3.8,41836.0,33297.0
4.0,51079.0,45063.0
4.2,62460.0,60850.0
4.4,76430.0,82332.0
4.6,93327.0,111200.0
4.8,114086.0,150314.0
5.0,139318.0,202956.0
5.2,170321.0,274148.0
5.4,208532.0,370601.0
5.6,255073.0,500315.0
5.8,312735.0,675416.0
6.0,382946.0,912463.0
6.2,467758.0,1234011.0
6.4,572986.0,1666655.0
6.6,702190.0,2250278.0
6.8,860467.0,3037914.0
7.0,1054175.0,4103966.0
7.2,1293194.0,5540085.0
7.4,1586347.0,7480886.0
7.6,1947003.0,10101548.0
7.8,2390793.0,13637377.0
8.0,2936665.0,18404580.0
8.2,3610966.0,24848635.0
8.4,4441664.0,33544177.0
8.6,5467523.0,45286973.0
8.8,6735917.0,61144729.0
9.0,8306509.0,82538484.0
9.2,10252313.0,111433085.0
9.4,12662953.0,150421235.0
9.6,15660031.0,203057341.0
9.8,19384649.0,274124383.0
10.0,24029217.0,370049983.0
