time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1217.0,136.0
0.4,1484.0,173.0
0.6,1800.0,239.0
0.8,2194.0,327.0
1.0,2710.0,428.0
1.2,3281.0,578.0
1.4,4059.0,767.0
1.6,4965.0,1023.0
1.8,6059.0,1353.0
2.0,7381.0,1811.0
2.2,8968.0,2430.0
2.4,10917.0,3317.0
2.6,13206.0,4489.0
2.8,16070.0,6113.0
3.0,19765.0,8206.0
3.2,24155.0,11042.0
3.4,29551.0,14956.0
3.6,36186.0,20225.0
3.8,44126.0,27332.0
4.0,53824.0,37017.0
4.2,65802.0,50367.0
4.4,80469.0,68200.0
4.6,98321.0,91882.0
4.8,120325.0,124346.0
5.0,146845.0,167897.0
5.2,179460.0,227021.0
5.4,219324.0,305769.0
5.6,268125.0,412742.0
5.8,328255.0,557644.0
6.0,402246.0,752685.0
6.2,492004.0,1015446.0
6.4,602229.0,1371292.0
6.6,737658.0,1853271.0
6.8,902785.0,2502050.0
7.0,1106617.0,3379558.0
7.2,1355233.0,4563485.0
7.4,1660638.0,6162861.0
7.6,2036329.0,8318857.0
7.8,2497054.0,11233787.0
8.0,3064911.0,15166097.0
8.2,3762275.0,20476020.0
8.4,4621839.0,27642197.0
8.6,5679137.0,37314292.0
8.8,6987631.0,50374711.0
9.0,8598903.0,68006383.0
9.2,10589643.0,91812825.0
9.4,13052585.0,123944325.0
9.6,16102369.0,167326403.0
9.8,19882916.0,225882389.0
10.0,24574066.0,304951322.0
