time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1249.0,129.0
0.4,1517.0,180.0
0.6,1832.0,234.0
0.8,2270.0,337.0
1.0,2726.0,480.0
1.2,3322.0,635.0
1.4,4009.0,869.0
1.6,4901.0,1191.0
1.8,5964.0,1577.0
2.0,7285.0,2208.0
2.2,8950.0,3021.0
2.4,10906.0,4059.0
2.6,13352.0,5416.0
2.8,16294.0,7344.0
3.0,20003.0,9981.0
3.2,24430.0,13467.0
3.4,29745.0,18321.0
3.6,36359.0,24695.0
3.8,44581.0,33283.0
4.0,54480.0,45067.0
4.2,66623.0,61213.0
4.4,81496.0,83083.0
4.6,99463.0,112314.0
4.8,121695.0,151772.0
5.0,148778.0,205158.0
5.2,181756.0,276841.0
5.4,222400.0,374169.0
5.6,272345.0,506206.0
5.8,333260.0,685608.0
6.0,408205.0,926355.0
6.2,500122.0,1251724.0
6.4,612739.0,1691997.0
6.6,750291.0,2285940.0
6.8,920007.0,3085487.0
7.0,1127736.0,4167703.0
7.2,1382962.0,5626808.0
7.4,1696084.0,7599138.0
7.6,2080537.0,10261399.0
7.8,2555928.0,13858676.0
8.0,3139898.0,18709810.0
8.2,3860018.0,25259740.0
8.4,4745346.0,34096979.0
8.6,5838812.0,46046328.0
8.8,7190919.0,62164954.0
9.0,8862565.0,83925843.0
9.2,10934546.0,113305202.0
9.4,13500221.0,152959157.0
9.6,16686442.0,206493760.0
9.8,20650839.0,278768068.0
10.0,25577666.0,376297417.0
