time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1233.0,132.0
0.4,1492.0,182.0
0.6,1839.0,227.0
0.8,2263.0,302.0
1.0,2733.0,415.0
1.2,3302.0,545.0
1.4,4004.0,717.0
1.6,4886.0,990.0
1.8,6013.0,1363.0
2.0,7392.0,1806.0
2.2,9037.0,2407.0
2.4,11052.0,3249.0
2.6,13451.0,4454.0
2.8,16351.0,5960.0
3.0,20003.0,8026.0
3.2,24405.0,10800.0
3.4,29780.0,14467.0
3.6,36358.0,19395.0
3.8,44283.0,26287.0
4.0,54098.0,35623.0
4.2,66180.0,48190.0
4.4,80996.0,65130.0
4.6,98822.0,88161.0
4.8,120819.0,119414.0
5.0,147546.0,161114.0
5.2,180947.0,217994.0
5.4,221193.0,294505.0
5.6,270809.0,398254.0
5.8,331711.0,538101.0
6.0,405539.0,726384.0
6.2,496805.0,980580.0
6.4,608324.0,1324554.0
6.6,744624.0,1788404.0
6.8,911729.0,2413466.0
7.0,1115542.0,3257441.0
7.2,1366759.0,4398639.0
7.4,1674662.0,5938253.0
7.6,2053820.0,8020038.0
7.8,2519080.0,10826371.0
8.0,3091879.0,14618937.0
8.2,3793453.0,19740172.0
8.4,4659743.0,26652638.0
8.6,5726502.0,35986098.0
8.8,7039734.0,48584470.0
9.0,8661583.0,65590111.0
9.2,10663018.0,88546209.0
9.4,13138028.0,119536700.0
9.6,16203274.0,161377456.0
9.8,19997262.0,217866010.0
10.0,24704120.0,294099427.0
