time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1241.0,132.0
0.4,1505.0,182.0
0.6,1878.0,254.0
0.8,2323.0,338.0
1.0,2805.0,462.0
1.2,3441.0,617.0
1.4,4253.0,843.0
1.6,5186.0,1127.0
1.8,6347.0,1512.0
2.0,7714.0,1984.0
2.2,9347.0,2713.0
2.4,11431.0,3671.0
2.6,13967.0,4964.0
2.8,17126.0,6707.0
3.0,20785.0,9072.0
3.2,25367.0,12292.0
3.4,30967.0,16606.0
3.6,37778.0,22420.0
3.8,46037.0,30309.0
4.0,56505.0,40799.0
4.2,68871.0,55193.0
4.4,84337.0,74568.0
4.6,103102.0,101064.0
4.8,126111.0,136551.0
5.0,154171.0,184706.0
5.2,188550.0,250126.0
5.4,230584.0,337928.0
5.6,281785.0,456209.0
5.8,344857.0,616560.0
6.0,422014.0,832850.0
6.2,516798.0,1124168.0
6.4,632085.0,1518194.0
6.6,774413.0,2050230.0
6.8,948510.0,2768192.0
7.0,1161220.0,3738080.0
7.2,1423047.0,5046118.0
7.4,1744741.0,6813748.0
7.6,2139581.0,9200741.0
7.8,2625766.0,12426575.0
8.0,3223676.0,16772073.0
8.2,3960079.0,22640641.0
8.4,4866522.0,30570963.0
8.6,5983348.0,41269705.0
8.8,7363196.0,55720766.0
9.0,9063272.0,75226781.0
9.2,11165374.0,101557988.0
9.4,13769304.0,137103831.0
9.6,16995551.0,185080419.0
9.8,20995389.0,249839120.0
10.0,25964369.0,337280423.0
