time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1204.0,156.0
0.4,1450.0,208.0
0.6,1769.0,273.0
0.8,2151.0,350.0
1.0,2604.0,461.0
1.2,3164.0,605.0
1.4,3861.0,814.0
1.6,4733.0,1107.0
1.8,5771.0,1518.0
2.0,7063.0,2040.0
2.2,8637.0,2760.0
2.4,10566.0,3714.0
2.6,12880.0,5007.0
2.8,15825.0,6877.0
3.0,19433.0,9187.0
3.2,23773.0,12396.0
3.4,28995.0,16937.0
3.6,35482.0,22784.0
3.8,43323.0,30918.0
4.0,52802.0,41681.0
4.2,64553.0,56143.0
4.4,78949.0,75649.0
4.6,96449.0,102209.0
4.8,117806.0,137704.0
5.0,144056.0,185825.0
5.2,176273.0,250802.0
5.4,216173.0,338620.0
5.6,264501.0,457245.0
5.8,323382.0,617561.0
6.0,395531.0,834100.0
6.2,484183.0,1127897.0
6.4,593124.0,1522034.0
6.6,726849.0,2056210.0
6.8,890591.0,2776718.0
7.0,1090052.0,3749984.0
7.2,1335546.0,5061550.0
7.4,1637092.0,6831972.0
7.6,2008596.0,9222029.0
7.8,2465405.0,12452089.0
8.0,3026896.0,16811843.0
8.2,3718256.0,22696805.0
8.4,4568295.0,30643259.0
8.6,5620522.0,41365733.0
8.8,6917638.0,55848188.0
9.0,8520771.0,75397237.0
9.2,10505344.0,101786702.0
9.4,12961468.0,137401289.0
9.6,16007409.0,185490346.0
9.8,19792630.0,250406379.0
10.0,24501033.0,338037005.0
