time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1237.0,131.0
0.4,1554.0,184.0
0.6,1909.0,253.0
0.8,2352.0,353.0
1.0,2899.0,473.0
1.2,3512.0,628.0
1.4,4264.0,880.0
1.6,5208.0,1169.0
1.8,6358.0,1564.0
2.0,7744.0,2132.0
2.2,9468.0,2879.0
2.4,11509.0,3892.0
2.6,13999.0,5233.0
2.8,17081.0,7051.0
3.0,20897.0,9627.0
3.2,25517.0,13094.0
3.4,31179.0,17667.0
3.6,38229.0,23731.0
3.8,46692.0,32308.0
4.0,57050.0,43560.0
4.2,69800.0,58867.0
4.4,85419.0,79465.0
4.6,104421.0,107559.0
4.8,127495.0,145046.0
5.0,155854.0,195585.0
5.2,190484.0,264610.0
5.4,233117.0,357394.0
5.6,285119.0,482993.0
5.8,348740.0,651827.0
6.0,426885.0,880860.0
6.2,523027.0,1189827.0
6.4,640484.0,1606229.0
6.6,784854.0,2168697.0
6.8,961517.0,2928248.0
7.0,1178364.0,3955157.0
7.2,1444300.0,5341206.0
7.4,1770455.0,7214112.0
7.6,2171642.0,9739314.0
7.8,2664991.0,13148153.0
8.0,3274020.0,17753435.0
8.2,4021726.0,23965086.0
8.4,4942652.0,32361344.0
8.6,6079197.0,43692210.0
8.8,7479998.0,58996760.0
9.0,9212941.0,79644947.0
9.2,11358100.0,107509500.0
9.4,14011258.0,145145703.0
9.6,17296458.0,195951043.0
9.8,21380153.0,264523398.0
10.0,26455240.0,357082315.0
