time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1221.0,139.0
0.4,1501.0,185.0
0.6,1821.0,241.0
0.8,2198.0,319.0
1.0,2704.0,423.0
1.2,3307.0,563.0
1.4,4035.0,738.0
1.6,4907.0,1013.0
1.8,5983.0,1373.0
2.0,7345.0,1847.0
2.2,9009.0,2514.0
2.4,11090.0,3392.0
2.6,13562.0,4604.0
2.8,16486.0,6288.0
3.0,20206.0,8565.0
3.2,24641.0,11592.0
3.4,30178.0,15671.0
3.6,36982.0,21190.0
3.8,45168.0,28626.0
4.0,55183.0,38562.0
4.2,67561.0,52223.0
4.4,82751.0,70774.0
4.6,101020.0,95625.0
4.8,123601.0,129192.0
5.0,150914.0,174279.0
5.2,184008.0,235812.0
5.4,225113.0,319169.0
5.6,275307.0,431297.0
5.8,336925.0,582477.0
6.0,412172.0,787365.0
6.2,504072.0,1062807.0
6.4,616861.0,1435655.0
6.6,755446.0,1939131.0
6.8,924559.0,2618495.0
7.0,1132620.0,3535831.0
7.2,1388065.0,4773625.0
7.4,1701730.0,6446421.0
7.6,2087933.0,8700321.0
7.8,2563255.0,11746817.0
8.0,3146223.0,15860457.0
8.2,3862548.0,21407423.0
8.4,4744257.0,28904863.0
8.6,5831327.0,39022331.0
8.8,7173054.0,52682642.0
9.0,8829238.0,71119067.0
9.2,10876305.0,96006286.0
9.4,13408228.0,129592088.0
9.6,16543499.0,174953310.0
9.8,20428562.0,236186582.0
10.0,25255543.0,318845037.0
