time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1248.0,139.0
0.4,1532.0,186.0
0.6,1902.0,266.0
0.8,2343.0,353.0
1.0,2817.0,466.0
1.2,3403.0,628.0
1.4,4174.0,850.0
1.6,5078.0,1166.0
1.8,6241.0,1576.0
2.0,7716.0,2119.0
2.2,9392.0,2865.0
2.4,11383.0,3903.0
2.6,13907.0,5297.0
2.8,17074.0,7114.0
3.0,20789.0,9669.0
3.2,25327.0,13133.0
3.4,30806.0,17691.0
3.6,37421.0,23939.0
3.8,45820.0,32416.0
4.0,55980.0,43863.0
4.2,68284.0,59455.0
4.4,83544.0,80027.0
4.6,102236.0,108325.0
4.8,125018.0,146428.0
5.0,153047.0,198008.0
5.2,187086.0,267625.0
5.4,228815.0,361686.0
5.6,280012.0,487465.0
5.8,342587.0,658104.0
6.0,419172.0,889163.0
6.2,513050.0,1200214.0
6.4,628229.0,1620710.0
6.6,769992.0,2189507.0
6.8,943898.0,2956351.0
7.0,1156935.0,3991956.0
7.2,1417523.0,5391186.0
7.4,1737484.0,7277702.0
7.6,2130227.0,9827038.0
7.8,2615315.0,13262774.0
8.0,3212602.0,17905765.0
8.2,3947504.0,24177434.0
8.4,4853278.0,32647116.0
8.6,5971641.0,44082903.0
8.8,7350067.0,59515009.0
9.0,9051963.0,80348054.0
9.2,11164659.0,108472305.0
9.4,13772512.0,146441266.0
9.6,17013522.0,197691623.0
9.8,21036371.0,266876529.0
10.0,26037611.0,360289547.0
