time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1203.0,123.0
0.4,1473.0,159.0
0.6,1779.0,220.0
0.8,2154.0,303.0
1.0,2625.0,433.0
1.2,3237.0,576.0
1.4,3967.0,803.0
1.6,4808.0,1090.0
1.8,5859.0,1458.0
2.0,7108.0,1991.0
2.2,8725.0,2672.0
2.4,10703.0,3593.0
2.6,13180.0,4846.0
2.8,16148.0,6557.0
3.0,19602.0,8904.0
3.2,23938.0,12064.0
3.4,29147.0,16345.0
3.6,35636.0,22163.0
3.8,43638.0,30005.0
4.0,53270.0,40511.0
4.2,65094.0,54928.0
4.4,79623.0,74187.0
4.6,97276.0,100517.0
4.8,118935.0,135431.0
5.0,145237.0,183028.0
5.2,177558.0,247042.0
5.4,217325.0,333420.0
5.6,265545.0,450372.0
5.8,324965.0,608895.0
6.0,397830.0,821405.0
6.2,486575.0,1109792.0
6.4,596149.0,1498356.0
6.6,730213.0,2024731.0
6.8,893829.0,2733901.0
7.0,1095033.0,3691141.0
7.2,1342759.0,4984141.0
7.4,1647257.0,6728689.0
7.6,2020478.0,9084561.0
7.8,2479255.0,12264355.0
8.0,3042801.0,16561555.0
8.2,3737226.0,22363342.0
8.4,4594612.0,30187562.0
8.6,5650722.0,40752898.0
8.8,6954186.0,55019059.0
9.0,8566612.0,74268905.0
9.2,10560467.0,100267900.0
9.4,13027853.0,135364986.0
9.6,16082566.0,182741654.0
9.8,19881141.0,246694496.0
10.0,24597948.0,333026420.0
