time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1235.0,137.0
0.4,1497.0,202.0
0.6,1792.0,280.0
0.8,2155.0,386.0
1.0,2630.0,547.0
1.2,3233.0,713.0
1.4,3934.0,971.0
1.6,4815.0,1294.0
1.8,5881.0,1796.0
2.0,7206.0,2443.0
2.2,8834.0,3324.0
2.4,10815.0,4478.0
2.6,13181.0,6021.0
2.8,16063.0,8173.0
3.0,19635.0,11047.0
3.2,23978.0,14871.0
3.4,29373.0,20045.0
3.6,35831.0,27042.0
3.8,43724.0,36477.0
4.0,53420.0,49170.0
4.2,65405.0,66580.0
4.4,80040.0,89912.0
4.6,98159.0,121521.0
4.8,120001.0,164251.0
5.0,146696.0,221933.0
5.2,179438.0,300108.0
5.4,219645.0,405759.0
5.6,268859.0,548395.0
5.8,329179.0,741186.0
6.0,403228.0,1001581.0
6.2,493456.0,1352481.0
6.4,603512.0,1826765.0
6.6,739427.0,2465840.0
6.8,905847.0,3330355.0
7.0,1110401.0,4497241.0
7.2,1362142.0,6072601.0
7.4,1670924.0,8198401.0
7.6,2052346.0,11067773.0
7.8,2519940.0,14944623.0
8.0,3096937.0,20177510.0
8.2,3808728.0,27244059.0
8.4,4687111.0,36782119.0
8.6,5772666.0,49661016.0
8.8,7115371.0,67036185.0
9.0,8777142.0,90503902.0
9.2,10833576.0,122187561.0
9.4,13389759.0,164942012.0
9.6,16567539.0,222653440.0
9.8,20522260.0,300551015.0
10.0,25450450.0,405737621.0
