time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1219.0,124.0
0.4,1511.0,162.0
0.6,1863.0,242.0
0.8,2248.0,318.0
1.0,2714.0,430.0
1.2,3293.0,552.0
1.4,4092.0,744.0
1.6,5024.0,1008.0
1.8,6116.0,1349.0
2.0,7491.0,1782.0
2.2,9170.0,2388.0
2.4,11245.0,3216.0
2.6,13751.0,4411.0
2.8,16758.0,5958.0
3.0,20516.0,8075.0
3.2,25136.0,10881.0
3.4,30665.0,14677.0
3.6,37450.0,19909.0
3.8,45774.0,26799.0
4.0,55921.0,36011.0
4.2,68168.0,48624.0
4.4,83107.0,65684.0
4.6,101355.0,88863.0
4.8,123983.0,119914.0
5.0,151754.0,161937.0
5.2,185120.0,218635.0
5.4,226494.0,295216.0
5.6,277306.0,399425.0
5.8,339478.0,539484.0
6.0,415700.0,729231.0
6.2,509000.0,984837.0
6.4,623231.0,1329895.0
6.6,763473.0,1796680.0
6.8,934653.0,2427072.0
7.0,1145179.0,3277876.0
7.2,1402602.0,4425440.0
7.4,1718778.0,5976519.0
7.6,2105586.0,8067003.0
7.8,2582016.0,10890659.0
8.0,3167417.0,14705310.0
8.2,3887646.0,19854828.0
8.4,4773996.0,26809212.0
8.6,5866104.0,36195143.0
8.8,7213598.0,48860106.0
9.0,8872892.0,65959759.0
9.2,10923723.0,89055591.0
9.4,13456871.0,120228116.0
9.6,16585967.0,162323631.0
9.8,20465615.0,219142391.0
10.0,25278280.0,295840971.0
