,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1128.75,118.4
2,0.2,1276.4,139.85
3,0.3,1439.45,164.1
4,0.4,1625.4,191.75
5,0.5,1836.85,225.75
6,0.6,2073.55,264.65
7,0.7,2341.7,308.3
8,0.8,2632.3,361.05
9,0.9,2958.95,419.9
10,1.0,3331.15,491.2
11,1.1,3755.5,574.95
12,1.2,4225.3,674.35
13,1.3,4764.45,791.4
14,1.4,5377.7,929.4
15,1.5,6063.4,1085.25
16,1.6,6839.6,1265.7
17,1.7,7703.65,1491.1
18,1.8,8683.55,1748.0
19,1.9,9798.65,2049.05
20,2.0,11040.45,2397.3
21,2.1,12453.1,2800.9
22,2.2,14039.95,3274.55
23,2.3,15826.1,3830.75
24,2.4,17841.0,4481.85
25,2.5,20097.3,5236.25
26,2.6,22660.55,6132.4
27,2.7,25543.8,7173.2
28,2.8,28810.3,8381.55
29,2.9,32484.6,9783.25
30,3.0,36639.4,11434.85
31,3.1,41334.15,13333.0
32,3.2,46626.9,15569.1
33,3.3,52579.05,18163.5
34,3.4,59276.3,21203.15
35,3.5,66850.95,24724.5
36,3.6,75368.25,28845.65
37,3.7,84980.6,33611.25
38,3.8,95834.7,39208.25
39,3.9,108095.35,45681.25
40,4.0,121879.0,53280.6
41,4.1,137429.85,62117.05
42,4.2,155004.35,72408.2
43,4.3,174802.4,84403.0
44,4.4,197116.5,98332.95
45,4.5,222265.8,114573.5
46,4.6,250643.5,133486.45
47,4.7,282756.1,155507.35
48,4.8,318876.65,181229.3
49,4.9,359761.4,211091.0
50,5.0,405728.05,245874.85
