,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1135.0,122.0
2,0.2,1302.0,148.0
3,0.3,1458.0,177.0
4,0.4,1661.0,208.0
5,0.5,1890.0,241.0
6,0.6,2130.0,290.0
7,0.7,2408.0,330.0
8,0.8,2708.0,389.0
9,0.9,3031.0,448.0
10,1.0,3431.0,515.0
11,1.1,3859.0,599.0
12,1.2,4328.0,721.0
13,1.3,4889.0,831.0
14,1.4,5489.0,1003.0
15,1.5,6154.0,1176.0
16,1.6,6909.0,1353.0
17,1.7,7794.0,1594.0
18,1.8,8817.0,1882.0
19,1.9,9960.0,2202.0
20,2.0,11227.0,2563.0
21,2.1,12660.0,3007.0
22,2.2,14162.0,3506.0
23,2.3,15883.0,4107.0
24,2.4,17853.0,4797.0
25,2.5,20009.0,5570.0
26,2.6,22615.0,6537.0
27,2.7,25502.0,7692.0
28,2.8,28625.0,9005.0
29,2.9,32220.0,10481.0
30,3.0,36469.0,12227.0
31,3.1,41268.0,14188.0
32,3.2,46551.0,16651.0
33,3.3,52487.0,19471.0
34,3.4,59242.0,22653.0
35,3.5,66871.0,26360.0
36,3.6,75349.0,30778.0
37,3.7,84984.0,35800.0
38,3.8,95774.0,41737.0
39,3.9,107792.0,48627.0
40,4.0,121529.0,56774.0
41,4.1,137215.0,66252.0
42,4.2,154816.0,77309.0
43,4.3,174562.0,90082.0
44,4.4,196931.0,104823.0
45,4.5,221823.0,122160.0
46,4.6,250204.0,142262.0
47,4.7,282097.0,165824.0
48,4.8,317876.0,192889.0
49,4.9,358458.0,224516.0
50,5.0,404104.0,261141.0
