,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1167.0,114.0
2,0.2,1373.0,125.0
3,0.3,1586.0,139.0
4,0.4,1851.0,157.0
5,0.5,2150.0,183.0
6,0.6,2487.0,215.0
7,0.7,2869.0,239.0
8,0.8,3305.0,275.0
9,0.9,3865.0,310.0
10,1.0,4479.0,351.0
11,1.1,5194.0,389.0
12,1.2,5997.0,437.0
13,1.3,7022.0,499.0
14,1.4,8162.0,584.0
15,1.5,9512.0,674.0
16,1.6,11118.0,761.0
17,1.7,12862.0,881.0
18,1.8,14987.0,994.0
19,1.9,17345.0,1156.0
20,2.0,20154.0,1323.0
21,2.1,23444.0,1520.0
22,2.2,27257.0,1736.0
23,2.3,31640.0,2004.0
24,2.4,36793.0,2292.0
25,2.5,43035.0,2648.0
26,2.6,50099.0,3023.0
27,2.7,58226.0,3484.0
28,2.8,67683.0,4002.0
29,2.9,78563.0,4581.0
30,3.0,91341.0,5252.0
31,3.1,106110.0,6008.0
32,3.2,123355.0,6870.0
33,3.3,143301.0,7886.0
34,3.4,166371.0,9006.0
35,3.5,193252.0,10395.0
36,3.6,224527.0,12009.0
37,3.7,260875.0,13845.0
38,3.8,302962.0,15955.0
39,3.9,352125.0,18324.0
40,4.0,409336.0,21041.0
41,4.1,475369.0,24204.0
42,4.2,552438.0,27755.0
43,4.3,641635.0,31863.0
44,4.4,745100.0,36621.0
45,4.5,865939.0,42246.0
46,4.6,1005799.0,48630.0
47,4.7,1169101.0,56043.0
48,4.8,1358636.0,64567.0
49,4.9,1577715.0,74311.0
50,5.0,1833342.0,85501.0
51,5.1,2130258.0,98465.0
52,5.2,2475603.0,113144.0
53,5.3,2875256.0,130437.0
54,5.4,3341003.0,150315.0
55,5.5,3881764.0,173310.0
56,5.6,4511792.0,199785.0
57,5.7,5242163.0,230404.0
58,5.8,6090623.0,265708.0
59,5.9,7075543.0,307039.0
60,6.0,8222600.0,354175.0
61,6.1,9553426.0,408812.0
62,6.2,11098541.0,471853.0
63,6.3,12895166.0,545183.0
64,6.4,14985371.0,629886.0
65,6.5,17408699.0,727400.0
66,6.6,20227589.0,840372.0
67,6.7,23503158.0,971028.0
68,6.8,27307440.0,1122039.0
69,6.9,31725783.0,1295660.0
70,7.0,36859570.0,1497620.0
71,7.1,42820153.0,1729489.0
72,7.2,49752662.0,1999746.0
73,7.3,57808088.0,2310776.0
74,7.4,67162030.0,2671394.0
75,7.5,78034177.0,3088305.0
76,7.6,90664121.0,3571877.0
77,7.7,105341308.0,4130555.0
78,7.8,122388470.0,4778661.0
79,7.9,142193636.0,5527670.0
80,8.0,165215456.0,6395646.0
