,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1161.45,114.3
2,0.2,1349.45,131.15
3,0.3,1567.85,150.8
4,0.4,1822.1,173.65
5,0.5,2113.45,199.9
6,0.6,2460.5,229.0
7,0.7,2862.6,263.5
8,0.8,3325.5,301.95
9,0.9,3858.45,345.4
10,1.0,4479.35,396.6
11,1.1,5190.6,457.25
12,1.2,6026.95,523.8
13,1.3,7003.8,599.75
14,1.4,8131.75,689.25
15,1.5,9460.9,791.95
16,1.6,10987.55,906.2
17,1.7,12749.6,1040.7
18,1.8,14816.45,1194.35
19,1.9,17232.8,1370.7
20,2.0,20014.45,1568.2
21,2.1,23263.4,1808.65
22,2.2,27035.55,2078.55
23,2.3,31419.85,2389.65
24,2.4,36548.6,2748.1
25,2.5,42491.8,3160.7
26,2.6,49336.5,3628.35
27,2.7,57341.35,4174.75
28,2.8,66631.3,4814.2
29,2.9,77387.2,5549.85
30,3.0,89905.9,6389.35
31,3.1,104453.05,7355.5
32,3.2,121370.55,8458.15
33,3.3,141024.35,9748.35
34,3.4,163862.15,11228.4
35,3.5,190401.15,12931.9
36,3.6,221260.1,14902.3
37,3.7,257060.6,17172.25
38,3.8,298633.55,19804.8
39,3.9,346963.45,22843.2
40,4.0,403079.2,26326.8
41,4.1,468402.15,30376.6
42,4.2,544229.6,35042.9
43,4.3,632416.7,40473.05
44,4.4,734762.1,46722.25
45,4.5,853606.45,53965.2
46,4.6,991738.0,62281.65
47,4.7,1152172.55,71895.4
48,4.8,1338751.95,83091.2
49,4.9,1555338.05,95958.5
50,5.0,1807131.2,110862.55
