time,z_minus,z_plus
0.0,1000.0,100.0
0.5,1781.0,180.0
1.0,3271.0,357.0
1.5,6041.0,674.0
2.0,10872.0,1271.0
2.5,19898.0,2293.0
3.0,36099.0,4243.0
3.5,66051.0,7991.0
4.0,120525.0,14796.0
4.5,220119.0,27572.0
5.0,401047.0,51286.0
5.5,732711.0,94945.0
6.0,1335408.0,175857.0
6.5,2436212.0,326423.0
7.0,4441104.0,607631.0
7.5,8095216.0,1127439.0
8.0,14756812.0,2090443.0
8.5,26897576.0,3876565.0
9.0,49034942.0,7182030.0
9.5,89381500.0,13312178.0
10.0,162918012.0,24657669.0
