time,z_minus,z_plus
0.0,1000.0,100.0
0.5,1818.0,175.0
1.0,3336.0,322.0
1.5,5987.0,609.0
2.0,11030.0,1110.0
2.5,20081.0,2110.0
3.0,36585.0,4016.0
3.5,66594.0,7384.0
4.0,121631.0,13862.0
4.5,221483.0,25794.0
5.0,403792.0,47928.0
5.5,736093.0,89338.0
6.0,1342437.0,166551.0
6.5,2446572.0,309630.0
7.0,4461573.0,575902.0
7.5,8125084.0,1069319.0
8.0,14806213.0,1984594.0
8.5,26989921.0,3684058.0
9.0,49198453.0,6837626.0
9.5,89665472.0,12683978.0
10.0,163437660.0,23522227.0
