time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1336.0,125.0
0.4,1824.0,153.0
0.6,2488.0,195.0
0.8,3325.0,245.0
1.0,4490.0,305.0
1.2,6094.0,369.0
1.4,8232.0,473.0
1.6,11279.0,578.0
1.8,15146.0,714.0
2.0,20495.0,876.0
2.2,27599.0,1104.0
2.4,37368.0,1413.0
2.6,50498.0,1795.0
2.8,68166.0,2230.0
3.0,91774.0,2790.0
3.2,124214.0,3493.0
3.4,167479.0,4426.0
3.6,225966.0,5640.0
3.8,304685.0,7165.0
4.0,411752.0,9132.0
4.2,555174.0,11721.0
4.4,749488.0,14972.0
4.6,1011821.0,19287.0
4.8,1365338.0,24758.0
5.0,1844216.0,31977.0
5.2,2490605.0,41614.0
5.4,3362283.0,54129.0
5.6,4536979.0,70244.0
5.8,6125024.0,91628.0
6.0,8268300.0,119698.0
6.2,11162431.0,157364.0
6.4,15067520.0,206454.0
6.6,20339863.0,271217.0
6.8,27452016.0,357815.0
7.0,37054456.0,471948.0
7.2,50017288.0,623517.0
7.4,67511225.0,826680.0
7.6,91128718.0,1095356.0
7.8,123009177.0,1454438.0
8.0,166045972.0,1935007.0
8.2,224136048.0,2575519.0
8.4,302538616.0,3433906.0
8.6,408370274.0,4582726.0
8.8,551235661.0,6121156.0
9.0,744104268.0,8181363.0
9.2,1004433790.0,10949596.0
9.4,1355837659.0,14661804.0
9.6,1830191513.0,19650160.0
9.8,2470543543.0,26350481.0
10.0,3334880818.0,35354031.0
