time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1310.0,121.0
0.4,1795.0,150.0
0.6,2468.0,175.0
0.8,3375.0,212.0
1.0,4612.0,250.0
1.2,6304.0,320.0
1.4,8532.0,407.0
1.6,11511.0,520.0
1.8,15425.0,644.0
2.0,20756.0,815.0
2.2,27986.0,1049.0
2.4,37767.0,1313.0
2.6,51027.0,1655.0
2.8,68961.0,2061.0
3.0,93152.0,2622.0
3.2,125777.0,3330.0
3.4,169485.0,4192.0
3.6,228602.0,5266.0
3.8,308936.0,6722.0
4.0,416707.0,8579.0
4.2,562932.0,11119.0
4.4,760243.0,14299.0
4.6,1026115.0,18315.0
4.8,1385272.0,23569.0
5.0,1871068.0,30561.0
5.2,2524875.0,39684.0
5.4,3409719.0,51706.0
5.6,4602447.0,67489.0
5.8,6216212.0,88660.0
6.0,8393793.0,116069.0
6.2,11334410.0,152604.0
6.4,15299622.0,200633.0
6.6,20649510.0,264859.0
6.8,27874125.0,349775.0
7.0,37626941.0,463053.0
7.2,50800567.0,614339.0
7.4,68572386.0,816479.0
7.6,92560017.0,1085001.0
7.8,124949124.0,1444817.0
8.0,168679028.0,1926548.0
8.2,227708439.0,2569201.0
8.4,307370733.0,3430644.0
8.6,414921629.0,4584598.0
8.8,560114373.0,6133395.0
9.0,756090331.0,8208107.0
9.2,1020634396.0,10997210.0
9.4,1377711819.0,14743136.0
9.6,1859691385.0,19777016.0
9.8,2510369955.0,26545486.0
10.0,3388705931.0,35646940.0
