time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1323.0,124.0
0.4,1793.0,153.0
0.6,2429.0,192.0
0.8,3334.0,229.0
1.0,4492.0,289.0
1.2,6042.0,343.0
1.4,8165.0,435.0
1.6,10980.0,543.0
1.8,14802.0,692.0
2.0,20024.0,873.0
2.2,27086.0,1118.0
2.4,36510.0,1426.0
2.6,49175.0,1791.0
2.8,66456.0,2268.0
3.0,89760.0,2849.0
3.2,121169.0,3562.0
3.4,163588.0,4529.0
3.6,220908.0,5779.0
3.8,298250.0,7340.0
4.0,402867.0,9443.0
4.2,543144.0,12153.0
4.4,733286.0,15503.0
4.6,989611.0,19860.0
4.8,1336177.0,25673.0
5.0,1803556.0,33012.0
5.2,2435161.0,42702.0
5.4,3287691.0,55351.0
5.6,4438682.0,72049.0
5.8,5990175.0,93639.0
6.0,8085639.0,121883.0
6.2,10917495.0,159329.0
6.4,14735664.0,208491.0
6.6,19895164.0,273424.0
6.8,26857479.0,359845.0
7.0,36255026.0,473940.0
7.2,48943076.0,625585.0
7.4,66064926.0,827184.0
7.6,89182136.0,1096037.0
7.8,120366995.0,1453279.0
8.0,162470545.0,1930684.0
8.2,219327950.0,2566660.0
8.4,296081679.0,3416598.0
8.6,399666431.0,4554148.0
8.8,539507600.0,6074744.0
9.0,728244927.0,8111673.0
9.2,983065524.0,10842881.0
9.4,1327017583.0,14502826.0
9.6,1791255179.0,19420377.0
9.8,2417990700.0,26024406.0
10.0,3263934011.0,34892691.0
