time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1326.0,121.0
0.4,1793.0,150.0
0.6,2409.0,199.0
0.8,3247.0,246.0
1.0,4350.0,307.0
1.2,5923.0,387.0
1.4,8150.0,483.0
1.6,10907.0,584.0
1.8,14643.0,707.0
2.0,19754.0,888.0
2.2,26736.0,1122.0
2.4,36263.0,1361.0
2.6,49152.0,1692.0
2.8,66294.0,2137.0
3.0,89425.0,2672.0
3.2,120837.0,3387.0
3.4,163188.0,4256.0
3.6,220324.0,5435.0
3.8,297879.0,6975.0
4.0,402533.0,8939.0
4.2,543175.0,11406.0
4.4,733118.0,14548.0
4.6,988576.0,18853.0
4.8,1335112.0,24108.0
5.0,1801733.0,31109.0
5.2,2430785.0,40275.0
5.4,3282072.0,52081.0
5.6,4430731.0,67866.0
5.8,5979552.0,88614.0
6.0,8072702.0,116257.0
6.2,10896114.0,152365.0
6.4,14710711.0,200114.0
6.6,19858081.0,263776.0
6.8,26798823.0,347514.0
7.0,36175677.0,459047.0
7.2,48832597.0,606777.0
7.4,65914981.0,804434.0
7.6,88969665.0,1066818.0
7.8,120097076.0,1417034.0
8.0,162111920.0,1885133.0
8.2,218822518.0,2511311.0
8.4,295395242.0,3349981.0
8.6,398754209.0,4470828.0
8.8,538284789.0,5973940.0
9.0,726591584.0,7987767.0
9.2,980802220.0,10689883.0
9.4,1323935020.0,14316571.0
9.6,1787158202.0,19186653.0
9.8,2412440130.0,25731813.0
10.0,3256469088.0,34530247.0
