time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1336.0,130.0
0.4,1808.0,162.0
0.6,2442.0,195.0
0.8,3285.0,234.0
1.0,4480.0,279.0
1.2,6060.0,340.0
1.4,8284.0,421.0
1.6,11121.0,532.0
1.8,15027.0,665.0
2.0,20268.0,835.0
2.2,27320.0,1056.0
2.4,36852.0,1314.0
2.6,49806.0,1632.0
2.8,67438.0,2050.0
3.0,91009.0,2595.0
3.2,122809.0,3302.0
3.4,165618.0,4176.0
3.6,223511.0,5288.0
3.8,301543.0,6718.0
4.0,407216.0,8520.0
4.2,549721.0,10935.0
4.4,742594.0,14102.0
4.6,1002249.0,18148.0
4.8,1353799.0,23493.0
5.0,1826782.0,30469.0
5.2,2465177.0,39575.0
5.4,3327819.0,51545.0
5.6,4492706.0,67261.0
5.8,6062205.0,88132.0
6.0,8182288.0,115169.0
6.2,11044981.0,151107.0
6.4,14909227.0,199007.0
6.6,20125538.0,262118.0
6.8,27163658.0,345912.0
7.0,36670893.0,457938.0
7.2,49503521.0,606312.0
7.4,66833810.0,804566.0
7.6,90222501.0,1069358.0
7.8,121794083.0,1422093.0
8.0,164410326.0,1893953.0
8.2,221909270.0,2525539.0
8.4,299540781.0,3370940.0
8.6,404349426.0,4503273.0
8.8,545827349.0,6021000.0
9.0,736812415.0,8055620.0
9.2,994614598.0,10785229.0
9.4,1342594403.0,14452924.0
9.6,1812374173.0,19376886.0
9.8,2446458551.0,25992157.0
10.0,3302402951.0,34888348.0
