time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1345.0,128.0
0.4,1827.0,160.0
0.6,2458.0,187.0
0.8,3325.0,233.0
1.0,4422.0,298.0
1.2,5860.0,376.0
1.4,7964.0,470.0
1.6,10822.0,567.0
1.8,14628.0,707.0
2.0,19665.0,845.0
2.2,26753.0,1034.0
2.4,36143.0,1313.0
2.6,48906.0,1604.0
2.8,66267.0,2056.0
3.0,89571.0,2542.0
3.2,120891.0,3238.0
3.4,163693.0,4155.0
3.6,220964.0,5302.0
3.8,298093.0,6719.0
4.0,401873.0,8649.0
4.2,542208.0,10996.0
4.4,732366.0,14241.0
4.6,988072.0,18401.0
4.8,1333316.0,23747.0
5.0,1799891.0,30657.0
5.2,2428858.0,39736.0
5.4,3279008.0,51852.0
5.6,4424982.0,67641.0
5.8,5975454.0,88566.0
6.0,8067297.0,115903.0
6.2,10891389.0,151869.0
6.4,14701104.0,199061.0
6.6,19842134.0,262194.0
6.8,26790342.0,345809.0
7.0,36167331.0,456893.0
7.2,48817126.0,604450.0
7.4,65894790.0,801066.0
7.6,88949653.0,1062734.0
7.8,120076525.0,1413170.0
8.0,162069528.0,1880218.0
8.2,218773987.0,2503988.0
8.4,295317775.0,3341828.0
8.6,398634460.0,4462663.0
8.8,538135571.0,5963557.0
9.0,726419312.0,7976223.0
9.2,980575879.0,10673293.0
9.4,1323665347.0,14292731.0
9.6,1786758839.0,19155620.0
9.8,2411893489.0,25692417.0
10.0,3255734035.0,34480858.0
