time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1419.0,130.0
0.4,1923.0,158.0
0.6,2599.0,187.0
0.8,3525.0,229.0
1.0,4750.0,282.0
1.2,6379.0,336.0
1.4,8698.0,435.0
1.6,11820.0,568.0
1.8,16020.0,712.0
2.0,21725.0,905.0
2.2,29393.0,1108.0
2.4,39802.0,1406.0
2.6,53886.0,1750.0
2.8,72653.0,2237.0
3.0,98395.0,2793.0
3.2,132531.0,3505.0
3.4,179306.0,4417.0
3.6,242154.0,5610.0
3.8,327163.0,7205.0
4.0,441455.0,9222.0
4.2,595408.0,11769.0
4.4,803277.0,15148.0
4.6,1083875.0,19560.0
4.8,1463805.0,25301.0
5.0,1974205.0,32789.0
5.2,2666738.0,42464.0
5.4,3600151.0,55208.0
5.6,4858663.0,72429.0
5.8,6557359.0,94618.0
6.0,8855321.0,123806.0
6.2,11955789.0,162912.0
6.4,16134739.0,214368.0
6.6,21780956.0,282642.0
6.8,29402767.0,373348.0
7.0,39693736.0,493810.0
7.2,53577573.0,653704.0
7.4,72326480.0,867195.0
7.6,97621486.0,1152405.0
7.8,131771204.0,1533236.0
8.0,177859712.0,2042189.0
8.2,240085921.0,2722561.0
8.4,324071603.0,3634072.0
8.6,437468756.0,4856752.0
8.8,590535272.0,6492188.0
9.0,797161607.0,8688519.0
9.2,1076059902.0,11637359.0
9.4,1452524879.0,15596764.0
9.6,1960728693.0,20919644.0
9.8,2646771586.0,28066100.0
10.0,3572779442.0,37677912.0
