time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1337.0,116.0
0.4,1806.0,133.0
0.6,2434.0,156.0
0.8,3277.0,187.0
1.0,4468.0,238.0
1.2,6071.0,299.0
1.4,8206.0,390.0
1.6,11027.0,480.0
1.8,14808.0,612.0
2.0,19939.0,759.0
2.2,26828.0,916.0
2.4,36011.0,1129.0
2.6,48569.0,1436.0
2.8,65610.0,1817.0
3.0,88822.0,2291.0
3.2,119824.0,2915.0
3.4,161883.0,3780.0
3.6,218700.0,4863.0
3.8,294643.0,6285.0
4.0,397570.0,8035.0
4.2,537268.0,10280.0
4.4,724589.0,13204.0
4.6,978855.0,17041.0
4.8,1321893.0,22134.0
5.0,1783619.0,28719.0
5.2,2406799.0,37469.0
5.4,3248891.0,48828.0
5.6,4387549.0,63866.0
5.8,5924159.0,83745.0
6.0,7994486.0,109420.0
6.2,10788722.0,143816.0
6.4,14566150.0,189666.0
6.6,19663732.0,250090.0
6.8,26545179.0,330735.0
7.0,35828683.0,438202.0
7.2,48358375.0,581149.0
7.4,65284491.0,771540.0
7.6,88124027.0,1025873.0
7.8,118960825.0,1365644.0
8.0,160600385.0,1820932.0
8.2,216791846.0,2431275.0
8.4,292657601.0,3248275.0
8.6,395051662.0,4344121.0
8.8,533263115.0,5813537.0
9.0,719794301.0,7785960.0
9.2,971607081.0,10432360.0
9.4,1311561735.0,13992220.0
9.6,1770428958.0,18775909.0
9.8,2389828820.0,25204550.0
10.0,3225972928.0,33856979.0
