time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1358.0,130.0
0.4,1815.0,157.0
0.6,2421.0,190.0
0.8,3253.0,241.0
1.0,4327.0,301.0
1.2,5822.0,376.0
1.4,7844.0,475.0
1.6,10551.0,589.0
1.8,14067.0,750.0
2.0,19023.0,956.0
2.2,25573.0,1194.0
2.4,34265.0,1495.0
2.6,46361.0,1865.0
2.8,62554.0,2352.0
3.0,84468.0,2942.0
3.2,114348.0,3664.0
3.4,153974.0,4648.0
3.6,207758.0,5827.0
3.8,280605.0,7430.0
4.0,378572.0,9421.0
4.2,511602.0,12079.0
4.4,690173.0,15467.0
4.6,931380.0,19696.0
4.8,1257510.0,25261.0
5.0,1696136.0,32366.0
5.2,2292052.0,41811.0
5.4,3094793.0,54118.0
5.6,4178776.0,69992.0
5.8,5641104.0,90760.0
6.0,7615731.0,118046.0
6.2,10282817.0,153873.0
6.4,13880105.0,201430.0
6.6,18736608.0,263702.0
6.8,25290524.0,346547.0
7.0,34147374.0,455717.0
7.2,46092018.0,600390.0
7.4,62216755.0,792189.0
7.6,83988085.0,1047016.0
7.8,113369240.0,1386866.0
8.0,153043785.0,1840507.0
8.2,206592071.0,2445511.0
8.4,278866390.0,3253029.0
8.6,376440228.0,4333302.0
8.8,508153318.0,5775862.0
9.0,685955350.0,7709287.0
9.2,925960888.0,10293547.0
9.4,1249911405.0,13760908.0
9.6,1687203136.0,18410800.0
9.8,2277558737.0,24654069.0
10.0,3074390921.0,33037744.0
