time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1379.0,121.0
0.4,1857.0,156.0
0.6,2497.0,198.0
0.8,3332.0,237.0
1.0,4518.0,290.0
1.2,6107.0,378.0
1.4,8238.0,476.0
1.6,11153.0,599.0
1.8,15107.0,748.0
2.0,20512.0,922.0
2.2,27717.0,1134.0
2.4,37601.0,1419.0
2.6,50817.0,1818.0
2.8,68770.0,2288.0
3.0,92790.0,2903.0
3.2,125211.0,3651.0
3.4,169173.0,4605.0
3.6,228552.0,5879.0
3.8,307959.0,7504.0
4.0,415589.0,9584.0
4.2,561018.0,12199.0
4.4,756972.0,15591.0
4.6,1021984.0,19926.0
4.8,1379143.0,25563.0
5.0,1863181.0,33017.0
5.2,2515745.0,42632.0
5.4,3394089.0,55373.0
5.6,4582671.0,71866.0
5.8,6185077.0,93503.0
6.0,8346344.0,122209.0
6.2,11268448.0,160347.0
6.4,15206845.0,210556.0
6.6,20524184.0,276208.0
6.8,27704295.0,363981.0
7.0,37401514.0,480033.0
7.2,50479359.0,634080.0
7.4,68141451.0,838759.0
7.6,91988521.0,1112523.0
7.8,124176729.0,1476979.0
8.0,167620503.0,1963553.0
8.2,226267814.0,2613934.0
8.4,305421073.0,3482971.0
8.6,412275498.0,4647921.0
8.8,556506626.0,6205065.0
9.0,751194318.0,8294902.0
9.2,1013984663.0,11095345.0
9.4,1368764195.0,14854761.0
9.6,1847682833.0,19897152.0
9.8,2494135604.0,26671081.0
10.0,3366761025.0,35779340.0
