time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1346.0,113.0
0.4,1878.0,150.0
0.6,2488.0,203.0
0.8,3422.0,252.0
1.0,4612.0,327.0
1.2,6264.0,390.0
1.4,8385.0,489.0
1.6,11209.0,597.0
1.8,15198.0,765.0
2.0,20395.0,976.0
2.2,27447.0,1215.0
2.4,37042.0,1503.0
2.6,50050.0,1867.0
2.8,67936.0,2356.0
3.0,91934.0,2932.0
3.2,124067.0,3765.0
3.4,167657.0,4745.0
3.6,226165.0,6034.0
3.8,305535.0,7681.0
4.0,412743.0,9769.0
4.2,556647.0,12402.0
4.4,751423.0,15885.0
4.6,1013447.0,20266.0
4.8,1368105.0,26126.0
5.0,1847197.0,33557.0
5.2,2493425.0,43524.0
5.4,3366833.0,56523.0
5.6,4545110.0,73457.0
5.8,6133861.0,95422.0
6.0,8280599.0,124278.0
6.2,11178630.0,162474.0
6.4,15087373.0,212703.0
6.6,20363903.0,279295.0
6.8,27484777.0,367103.0
7.0,37096250.0,483400.0
7.2,50072391.0,638290.0
7.4,67588050.0,843502.0
7.6,91239712.0,1117420.0
7.8,123161856.0,1482175.0
8.0,166254424.0,1968152.0
8.2,224411517.0,2618208.0
8.4,302917566.0,3485787.0
8.6,408903141.0,4643545.0
8.8,551983285.0,6197729.0
9.0,745105584.0,8279067.0
9.2,1005792054.0,11069968.0
9.4,1357701435.0,14812192.0
9.6,1832688901.0,19835262.0
9.8,2473866729.0,26583237.0
10.0,3339411885.0,35642552.0
