time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1354.0,128.0
0.4,1792.0,154.0
0.6,2404.0,187.0
0.8,3300.0,228.0
1.0,4394.0,281.0
1.2,5953.0,350.0
1.4,7938.0,454.0
1.6,10809.0,559.0
1.8,14519.0,704.0
2.0,19433.0,866.0
2.2,26316.0,1060.0
2.4,35462.0,1355.0
2.6,47914.0,1686.0
2.8,64590.0,2134.0
3.0,87291.0,2706.0
3.2,117778.0,3452.0
3.4,159075.0,4405.0
3.6,214699.0,5582.0
3.8,289713.0,7075.0
4.0,390924.0,8970.0
4.2,527434.0,11581.0
4.4,712252.0,14728.0
4.6,961161.0,18874.0
4.8,1297157.0,24232.0
5.0,1750782.0,31273.0
5.2,2362887.0,40510.0
5.4,3187031.0,52467.0
5.6,4303164.0,68196.0
5.8,5807269.0,89094.0
6.0,7842438.0,116271.0
6.2,10585056.0,152143.0
6.4,14294234.0,199641.0
6.6,19294994.0,262516.0
6.8,26041202.0,345174.0
7.0,35147170.0,455008.0
7.2,47438204.0,600804.0
7.4,64028831.0,794595.0
7.6,86431003.0,1052737.0
7.8,116681945.0,1396851.0
8.0,157509334.0,1854988.0
8.2,212612164.0,2467759.0
8.4,286998336.0,3286278.0
8.6,387406659.0,4383462.0
8.8,522936308.0,5853592.0
9.0,705903300.0,7820263.0
9.2,952904571.0,10456217.0
9.4,1286297625.0,13991258.0
9.6,1736363447.0,18744010.0
9.8,2343857146.0,25124613.0
10.0,3163829405.0,33693592.0
