time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1356.0,125.0
0.4,1819.0,154.0
0.6,2454.0,201.0
0.8,3280.0,266.0
1.0,4458.0,324.0
1.2,6016.0,398.0
1.4,8053.0,477.0
1.6,10844.0,597.0
1.8,14687.0,731.0
2.0,19822.0,915.0
2.2,26638.0,1186.0
2.4,36104.0,1496.0
2.6,48826.0,1891.0
2.8,65975.0,2389.0
3.0,89129.0,3033.0
3.2,120485.0,3810.0
3.4,162509.0,4852.0
3.6,219065.0,6147.0
3.8,295548.0,7825.0
4.0,399691.0,9889.0
4.2,539691.0,12596.0
4.4,728215.0,16011.0
4.6,982309.0,20624.0
4.8,1325781.0,26602.0
5.0,1789657.0,34186.0
5.2,2415744.0,44106.0
5.4,3260809.0,56935.0
5.6,4403161.0,73840.0
5.8,5946398.0,95984.0
6.0,8028625.0,124959.0
6.2,10837302.0,162767.0
6.4,14627334.0,212536.0
6.6,19741628.0,278410.0
6.8,26645471.0,365497.0
7.0,35966827.0,480227.0
7.2,48551921.0,632655.0
7.4,65544940.0,835460.0
7.6,88478298.0,1103446.0
7.8,119428464.0,1461387.0
8.0,161195030.0,1938634.0
8.2,217594971.0,2574170.0
8.4,293724299.0,3424399.0
8.6,396514211.0,4559655.0
8.8,535266687.0,6077462.0
9.0,722531658.0,8107267.0
9.2,975319228.0,10830250.0
9.4,1316526790.0,14482157.0
9.6,1777137243.0,19381830.0
9.8,2398928076.0,25956337.0
10.0,3238239639.0,34783295.0
