time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1353.0,132.0
0.4,1823.0,167.0
0.6,2431.0,205.0
0.8,3268.0,267.0
1.0,4421.0,354.0
1.2,5933.0,425.0
1.4,8053.0,536.0
1.6,10950.0,657.0
1.8,14868.0,838.0
2.0,20089.0,1042.0
2.2,27121.0,1293.0
2.4,36635.0,1596.0
2.6,49319.0,2003.0
2.8,66601.0,2522.0
3.0,89966.0,3131.0
3.2,121286.0,3940.0
3.4,164076.0,5013.0
3.6,221504.0,6322.0
3.8,298989.0,8044.0
4.0,403879.0,10238.0
4.2,545038.0,13089.0
4.4,736031.0,16705.0
4.6,993062.0,21312.0
4.8,1342622.0,27352.0
5.0,1812142.0,35146.0
5.2,2447484.0,45085.0
5.4,3304261.0,58237.0
5.6,4458260.0,75556.0
5.8,6015189.0,97893.0
6.0,8120348.0,127321.0
6.2,10959137.0,166059.0
6.4,14795097.0,216969.0
6.6,19973677.0,284173.0
6.8,26961509.0,372902.0
7.0,36396004.0,489830.0
7.2,49129537.0,645958.0
7.4,66323433.0,851998.0
7.6,89519355.0,1125526.0
7.8,120840236.0,1489353.0
8.0,163132731.0,1974601.0
8.2,220205201.0,2621438.0
8.4,297245233.0,3484821.0
8.6,401247687.0,4637032.0
8.8,541627303.0,6179938.0
9.0,731116190.0,8243819.0
9.2,986898517.0,11004624.0
9.4,1332199748.0,14709197.0
9.6,1798333034.0,19675647.0
9.8,2427501030.0,26337378.0
10.0,3276864497.0,35285181.0
