time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1336.0,121.0
0.4,1810.0,149.0
0.6,2403.0,180.0
0.8,3313.0,237.0
1.0,4398.0,290.0
1.2,5787.0,368.0
1.4,7894.0,446.0
1.6,10678.0,540.0
1.8,14443.0,679.0
2.0,19388.0,839.0
2.2,25999.0,1042.0
2.4,34860.0,1308.0
2.6,47049.0,1655.0
2.8,63367.0,2079.0
3.0,85812.0,2613.0
3.2,115697.0,3319.0
3.4,156055.0,4217.0
3.6,210996.0,5359.0
3.8,284732.0,6854.0
4.0,384187.0,8658.0
4.2,518495.0,11041.0
4.4,699376.0,14226.0
4.6,943955.0,18188.0
4.8,1274939.0,23491.0
5.0,1719774.0,30423.0
5.2,2321542.0,39182.0
5.4,3134834.0,50864.0
5.6,4230008.0,66456.0
5.8,5708313.0,86540.0
6.0,7704004.0,112952.0
6.2,10394639.0,147722.0
6.4,14030098.0,194011.0
6.6,18940750.0,255092.0
6.8,25567218.0,336567.0
7.0,34509916.0,443731.0
7.2,46583293.0,586570.0
7.4,62871838.0,776380.0
7.6,84867591.0,1029651.0
7.8,114550688.0,1368259.0
8.0,154622961.0,1817902.0
8.2,208728182.0,2419030.0
8.4,281764682.0,3223131.0
8.6,380355219.0,4298156.0
8.8,513435540.0,5738631.0
9.0,693085473.0,7669119.0
9.2,935602991.0,10260026.0
9.4,1262949716.0,13734313.0
9.6,1704839944.0,18398797.0
9.8,2301318532.0,24663382.0
10.0,3106476063.0,33078783.0
