,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1162.1,111.9
2,0.2,1346.25,125.7
3,0.3,1564.65,140.4
4,0.4,1822.55,158.25
5,0.5,2120.8,176.5
6,0.6,2453.5,199.85
7,0.7,2851.5,224.75
8,0.8,3310.1,256.2
9,0.9,3845.8,288.8
10,1.0,4456.45,327.4
11,1.1,5186.05,371.25
12,1.2,6020.35,419.85
13,1.3,6993.0,472.05
14,1.4,8118.8,530.8
15,1.5,9430.2,598.35
16,1.6,10946.0,671.05
17,1.7,12722.9,759.15
18,1.8,14777.15,855.45
19,1.9,17168.1,967.65
20,2.0,19954.2,1093.0
21,2.1,23163.2,1232.15
22,2.2,26911.25,1388.15
23,2.3,31265.7,1570.6
24,2.4,36318.35,1767.45
25,2.5,42205.2,1995.7
26,2.6,49018.9,2251.1
27,2.7,56926.7,2539.9
28,2.8,66146.15,2879.6
29,2.9,76820.05,3248.55
30,3.0,89302.7,3670.05
31,3.1,103728.5,4148.25
32,3.2,120527.95,4680.8
33,3.3,140117.05,5300.3
34,3.4,162808.75,5977.35
35,3.5,189163.1,6758.2
36,3.6,219775.5,7647.1
37,3.7,255301.4,8633.95
38,3.8,296632.0,9771.05
39,3.9,344624.15,11043.95
40,4.0,400377.0,12479.25
41,4.1,465131.65,14097.75
42,4.2,540381.15,15953.7
43,4.3,627844.65,18044.0
44,4.4,729530.55,20418.1
45,4.5,847784.25,23084.3
46,4.6,984914.9,26116.3
47,4.7,1144323.6,29579.35
48,4.8,1329427.65,33483.65
49,4.9,1544556.0,37905.35
50,5.0,1794678.85,42906.3
