time,z_minus,z_plus
0.0,1000.0,100.0
0.5,1796.0,174.0
1.0,3276.0,334.0
1.5,5871.0,642.0
2.0,10771.0,1212.0
2.5,19531.0,2188.0
3.0,35622.0,4084.0
3.5,65121.0,7583.0
4.0,117998.0,14033.0
4.5,215503.0,25943.0
5.0,391981.0,48061.0
5.5,714948.0,89561.0
6.0,1303215.0,166304.0
6.5,2376091.0,309260.0
7.0,4332076.0,574974.0
7.5,7892616.0,1067326.0
8.0,14390753.0,1979476.0
8.5,26225250.0,3673422.0
9.0,47796072.0,6816338.0
9.5,87110825.0,12637210.0
10.0,158787360.0,23428399.0
