time,z_minus,z_plus
0.0,1000.0,100.0
0.5,1817.0,184.0
1.0,3274.0,356.0
1.5,5995.0,654.0
2.0,10971.0,1216.0
2.5,20092.0,2321.0
3.0,36734.0,4309.0
3.5,66681.0,7939.0
4.0,121756.0,14664.0
4.5,222324.0,27147.0
5.0,405890.0,50340.0
5.5,738814.0,93542.0
6.0,1346020.0,173729.0
6.5,2453231.0,322852.0
7.0,4470497.0,601398.0
7.5,8150960.0,1117473.0
8.0,14854986.0,2072826.0
8.5,27076934.0,3838836.0
9.0,49355312.0,7115901.0
9.5,89960992.0,13193583.0
10.0,163979544.0,24443823.0
