,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1144.0,114.0
2,0.2,1286.0,135.0
3,0.3,1442.0,171.0
4,0.4,1629.0,194.0
5,0.5,1850.0,230.0
6,0.6,2080.0,277.0
7,0.7,2378.0,331.0
8,0.8,2665.0,396.0
9,0.9,2995.0,480.0
10,1.0,3390.0,558.0
11,1.1,3838.0,636.0
12,1.2,4365.0,748.0
13,1.3,4909.0,881.0
14,1.4,5525.0,1062.0
15,1.5,6263.0,1246.0
16,1.6,7118.0,1451.0
17,1.7,8021.0,1687.0
18,1.8,9005.0,1960.0
19,1.9,10107.0,2322.0
20,2.0,11373.0,2734.0
21,2.1,12860.0,3199.0
22,2.2,14499.0,3730.0
23,2.3,16335.0,4354.0
24,2.4,18307.0,5070.0
25,2.5,20643.0,5911.0
26,2.6,23252.0,6890.0
27,2.7,26196.0,8069.0
28,2.8,29621.0,9464.0
29,2.9,33374.0,10993.0
30,3.0,37656.0,12814.0
31,3.1,42346.0,14959.0
32,3.2,47875.0,17522.0
33,3.3,54049.0,20405.0
34,3.4,60986.0,23781.0
35,3.5,68851.0,27708.0
36,3.6,77682.0,32243.0
37,3.7,87623.0,37521.0
38,3.8,98682.0,43753.0
39,3.9,111076.0,51088.0
40,4.0,125512.0,59489.0
41,4.1,141323.0,69357.0
42,4.2,159279.0,80744.0
43,4.3,179494.0,94025.0
44,4.4,202778.0,109335.0
45,4.5,228640.0,126994.0
46,4.6,257711.0,147833.0
47,4.7,290404.0,172149.0
48,4.8,327416.0,200505.0
49,4.9,368803.0,233509.0
50,5.0,415919.0,272131.0
51,5.1,468822.0,316658.0
52,5.2,528903.0,367885.0
53,5.3,596264.0,427871.0
54,5.4,672551.0,498172.0
55,5.5,758195.0,579184.0
56,5.6,855507.0,673619.0
57,5.7,965548.0,783739.0
58,5.8,1088297.0,911647.0
59,5.9,1227514.0,1059933.0
60,6.0,1384381.0,1232628.0
61,6.1,1561167.0,1433475.0
62,6.2,1760829.0,1666701.0
63,6.3,1986425.0,1937166.0
64,6.4,2239455.0,2252255.0
65,6.5,2525924.0,2618861.0
66,6.6,2847417.0,3044901.0
67,6.7,3210864.0,3540762.0
68,6.8,3620336.0,4117675.0
69,6.9,4082968.0,4788391.0
70,7.0,4604902.0,5568590.0
71,7.1,5193677.0,6475167.0
72,7.2,5857935.0,7528692.0
73,7.3,6605876.0,8752928.0
74,7.4,7448709.0,10177996.0
75,7.5,8399936.0,11833293.0
76,7.6,9473416.0,13756838.0
77,7.7,10680309.0,15994204.0
78,7.8,12045245.0,18594162.0
79,7.9,13581733.0,21615765.0
80,8.0,15317028.0,25131406.0
