,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1161.8,113.93333333333334
2,0.2,1350.6,132.6
3,0.3,1571.6,152.0
4,0.4,1821.5333333333333,175.8
5,0.5,2119.133333333333,200.73333333333332
6,0.6,2456.0666666666666,229.26666666666668
7,0.7,2859.133333333333,262.06666666666666
8,0.8,3338.8,302.26666666666665
9,0.9,3875.6666666666665,346.53333333333336
10,1.0,4498.466666666666,397.73333333333335
11,1.1,5217.2,457.53333333333336
12,1.2,6063.4,523.8
13,1.3,7055.533333333334,600.4
14,1.4,8207.933333333332,689.8666666666667
15,1.5,9549.066666666668,786.8
16,1.6,11095.066666666668,896.6
17,1.7,12889.133333333333,1030.1333333333334
18,1.8,14980.266666666666,1182.7333333333333
19,1.9,17406.133333333335,1361.0666666666666
20,2.0,20226.733333333334,1563.8
21,2.1,23519.266666666666,1799.1333333333334
22,2.2,27312.0,2071.266666666667
23,2.3,31737.8,2379.9333333333334
24,2.4,36867.666666666664,2735.6
25,2.5,42833.933333333334,3142.6
26,2.6,49773.8,3613.2
27,2.7,57842.2,4158.733333333334
28,2.8,67274.0,4789.133333333333
29,2.9,78123.13333333333,5516.933333333333
30,3.0,90749.26666666666,6357.0
31,3.1,105414.86666666667,7323.8
32,3.2,122442.8,8433.933333333332
33,3.3,142201.53333333333,9727.6
34,3.4,165294.46666666667,11223.866666666667
35,3.5,191990.2,12956.333333333334
36,3.6,223083.2,14953.133333333333
37,3.7,259183.2,17251.733333333334
38,3.8,301086.26666666666,19896.733333333334
39,3.9,349895.73333333334,22961.466666666667
40,4.0,406521.2,26504.8
41,4.1,472276.4666666667,30603.466666666667
42,4.2,548815.7333333333,35331.13333333333
43,4.3,637552.0666666667,40794.066666666666
44,4.4,740713.4,47074.4
45,4.5,860603.9333333333,54346.666666666664
46,4.6,1000059.2666666667,62727.8
47,4.7,1161969.2,72448.33333333333
48,4.8,1350199.2,83685.8
49,4.9,1568599.8666666667,96703.8
50,5.0,1822447.6666666667,111735.2
51,5.1,2117446.4,129118.33333333333
52,5.2,2460289.1333333333,149188.2
53,5.3,2858653.4,172533.06666666668
54,5.4,3321725.2,199453.33333333334
55,5.5,3858963.4,230607.86666666667
56,5.6,4483830.933333334,266620.13333333336
57,5.7,5209726.333333333,308321.2
58,5.8,6053258.8,356544.8
59,5.9,7033321.0,412477.73333333334
60,6.0,8171792.933333334,477154.73333333334
61,6.1,9494373.8,552036.0
62,6.2,11030660.066666666,638541.9333333333
63,6.3,12816326.133333333,738682.8
64,6.4,14890573.533333333,854777.2
65,6.5,17300747.666666668,989377.6666666666
66,6.6,20100984.8,1145374.5333333334
67,6.7,23355230.333333332,1325929.3333333333
68,6.8,27135617.6,1535078.1333333333
69,6.9,31527621.866666667,1777659.0666666667
70,7.0,36631189.13333333,2058539.2
71,7.1,42560336.2,2384173.6666666665
72,7.2,49448863.6,2760957.6
73,7.3,57454971.53333333,3197703.6666666665
74,7.4,66756657.53333333,3704004.533333333
75,7.5,77561499.46666667,4290915.933333334
76,7.6,90115585.86666666,4971180.666666667
77,7.7,104702978.33333333,5759858.2
78,7.8,121648276.8,6674372.333333333
79,7.9,141340273.93333334,7733840.333333333
80,8.0,164219257.66666666,8962967.4
