,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1175.0,115.0
2,0.2,1373.0,125.0
3,0.30000000000000004,1593.0,141.0
4,0.4,1875.0,155.0
5,0.5,2175.0,177.0
6,0.6000000000000001,2535.0,204.0
7,0.7000000000000001,2936.0,231.0
8,0.8,3411.0,248.0
9,0.9,3975.0,276.0
10,1.0,4603.0,314.0
11,1.1,5376.0,348.0
12,1.2000000000000002,6210.0,388.0
13,1.3,7213.0,425.0
14,1.4000000000000001,8379.0,481.0
15,1.5,9750.0,551.0
16,1.6,11314.0,619.0
17,1.7000000000000002,13172.0,697.0
18,1.8,15310.0,782.0
19,1.9000000000000001,17697.0,875.0
20,2.0,20577.0,988.0
21,2.1,23952.0,1093.0
22,2.2,27834.0,1234.0
23,2.3000000000000003,32373.0,1366.0
24,2.4000000000000004,37604.0,1533.0
25,2.5,43627.0,1715.0
26,2.6,50734.0,1933.0
27,2.7,59125.0,2189.0
28,2.8000000000000003,68744.0,2499.0
29,2.9000000000000004,79792.0,2814.0
30,3.0,92621.0,3247.0
31,3.1,107441.0,3708.0
32,3.2,124795.0,4203.0
33,3.3000000000000003,145051.0,4788.0
34,3.4000000000000004,168789.0,5503.0
35,3.5,195891.0,6298.0
36,3.6,227805.0,7242.0
37,3.7,264898.0,8287.0
38,3.8000000000000003,307799.0,9468.0
39,3.9000000000000004,357381.0,10805.0
40,4.0,415214.0,12311.0
41,4.1000000000000005,482633.0,14133.0
42,4.2,560571.0,16163.0
43,4.3,651107.0,18534.0
44,4.4,756199.0,21275.0
45,4.5,879256.0,24292.0
46,4.6000000000000005,1021466.0,27906.0
47,4.7,1187365.0,32080.0
48,4.800000000000001,1380089.0,36686.0
49,4.9,1604277.0,42096.0
50,5.0,1863745.0,48372.0
51,5.1000000000000005,2164742.0,55653.0
52,5.2,2516406.0,63926.0
53,5.300000000000001,2923722.0,73337.0
54,5.4,3397499.0,84560.0
55,5.5,3947116.0,97367.0
56,5.6000000000000005,4587005.0,112026.0
57,5.7,5328158.0,128944.0
58,5.800000000000001,6192048.0,148350.0
59,5.9,7194850.0,170710.0
60,6.0,8357921.0,196836.0
