,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1169.0,107.0
2,0.2,1349.0,127.0
3,0.3,1589.0,141.0
4,0.4,1842.0,168.0
5,0.5,2125.0,191.0
6,0.6,2453.0,235.0
7,0.7,2862.0,268.0
8,0.8,3326.0,306.0
9,0.9,3853.0,359.0
10,1.0,4478.0,399.0
11,1.1,5216.0,473.0
12,1.2,6105.0,554.0
13,1.3,7143.0,623.0
14,1.4,8308.0,710.0
15,1.5,9674.0,814.0
16,1.6,11206.0,976.0
17,1.7,12898.0,1120.0
18,1.8,14979.0,1271.0
19,1.9,17400.0,1445.0
20,2.0,20090.0,1651.0
21,2.1,23282.0,1919.0
22,2.2,27045.0,2215.0
23,2.3,31446.0,2524.0
24,2.4,36604.0,2890.0
25,2.5,42522.0,3301.0
26,2.6,49515.0,3817.0
27,2.7,57638.0,4368.0
28,2.8,66913.0,4995.0
29,2.9,77929.0,5753.0
30,3.0,90547.0,6652.0
31,3.1,105113.0,7691.0
32,3.2,122001.0,8807.0
33,3.3,141668.0,10139.0
34,3.4,164826.0,11636.0
35,3.5,191820.0,13355.0
36,3.6,223344.0,15416.0
37,3.7,259472.0,17810.0
38,3.8,301444.0,20529.0
39,3.9,350344.0,23562.0
40,4.0,407281.0,27105.0
41,4.1,473105.0,31256.0
42,4.2,549257.0,36044.0
43,4.3,638689.0,41641.0
44,4.4,742269.0,47980.0
45,4.5,862614.0,55468.0
46,4.6,1002338.0,64112.0
47,4.7,1165183.0,74040.0
48,4.8,1354204.0,85329.0
49,4.9,1573132.0,98237.0
50,5.0,1827175.0,113543.0
