,time,z_minus,z_plus
50,10.0,4985.0,6900.0
50,10.0,4985.0,6900.0
50,10.0,6344.0,1377.0
50,10.0,78269.0,359609.0
50,10.0,38044.0,3993.0
50,10.0,2327.0,39.0
50,10.0,7512.0,3594.0
50,10.0,10056.0,526.0
50,10.0,9578.0,877.0
50,10.0,22383.0,9163.0
50,10.0,30140.0,46685.0
50,10.0,12480.0,18546.0
50,10.0,49778.0,132259.0
50,10.0,16845.0,1507.0
50,10.0,2489.0,273.0
50,10.0,11666.0,306107.0
50,10.0,24.0,3.0
50,10.0,60924.0,13870.0
50,10.0,7626.0,305.0
50,10.0,76533.0,5914.0
50,10.0,12604.0,2263.0
50,10.0,31274.0,3605.0
50,10.0,3811.0,1416.0
50,10.0,17914.0,65978.0
50,10.0,110873.0,1005363.0
50,10.0,67151.0,8786.0
50,10.0,17046.0,1303.0
50,10.0,4016.0,63.0
50,10.0,35662.0,3430.0
50,10.0,17539.0,2268.0
50,10.0,12838.0,3901.0
50,10.0,15738.0,815.0
50,10.0,17282.0,2009.0
50,10.0,42298.0,29178.0
50,10.0,9226.0,602.0
50,10.0,26338.0,3598.0
50,10.0,7850.0,4427.0
50,10.0,13495.0,621.0
50,10.0,50926.0,16574.0
50,10.0,8496.0,389.0
50,10.0,9284.0,28522.0
50,10.0,28828.0,2305.0
50,10.0,12639.0,347.0
50,10.0,83921.0,188522.0
50,10.0,24490.0,6486.0
50,10.0,13775.0,508.0
50,10.0,21680.0,9437.0
50,10.0,19200.0,1814.0
50,10.0,53811.0,13487.0
50,10.0,107362.0,76673.0
50,10.0,32258.0,5141.0
50,10.0,243.0,24.0
50,10.0,1918.0,133.0
50,10.0,10841.0,540.0
50,10.0,4817.0,183.0
50,10.0,10824.0,20585.0
50,10.0,37987.0,29872.0
50,10.0,13281.0,2156.0
50,10.0,18876.0,1171.0
50,10.0,8898.0,772.0
50,10.0,36869.0,2225.0
50,10.0,5711.0,84.0
50,10.0,14643.0,896.0
50,10.0,46690.0,2835.0
50,10.0,3146.0,213.0
50,10.0,8880.0,6292.0
50,10.0,17621.0,7785.0
50,10.0,8691.0,2188.0
50,10.0,11906.0,973.0
50,10.0,6828.0,4369.0
50,10.0,9443.0,886.0
50,10.0,17090.0,291457.0
50,10.0,1514.0,1396.0
50,10.0,4215.0,513.0
