,time,z_minus,z_plus
50,10.0,23783.0,724.0
50,10.0,23783.0,724.0
50,10.0,7929.0,24.0
50,10.0,4147.0,11.0
50,10.0,1982.0,7.0
50,10.0,16552.0,55.0
50,10.0,2649.0,27.0
50,10.0,15208.0,203.0
50,10.0,12501.0,126.0
50,10.0,92942.0,1658.0
50,10.0,1084.0,5.0
50,10.0,13837.0,39.0
50,10.0,33223.0,184.0
50,10.0,35278.0,443.0
50,10.0,19234.0,64.0
50,10.0,46355.0,5956.0
50,10.0,40222.0,359.0
50,10.0,5895.0,230.0
50,10.0,30414.0,226701.0
50,10.0,3093.0,7.0
50,10.0,11850.0,116.0
50,10.0,12116.0,159.0
50,10.0,123397.0,2709.0
50,10.0,21878.0,1402.0
50,10.0,67471.0,392.0
50,10.0,8066.0,31.0
50,10.0,26244.0,964.0
50,10.0,23371.0,154.0
50,10.0,5247.0,25.0
50,10.0,23034.0,123.0
50,10.0,76822.0,2478.0
50,10.0,14533.0,144.0
50,10.0,16917.0,146.0
50,10.0,12050.0,33.0
50,10.0,20213.0,197.0
50,10.0,50782.0,4328.0
50,10.0,12615.0,132.0
50,10.0,3936.0,202.0
50,10.0,1461.0,2.0
50,10.0,13138.0,603.0
50,10.0,20485.0,556.0
50,10.0,22583.0,388.0
50,10.0,13027.0,1388.0
50,10.0,3602.0,3416.0
50,10.0,12664.0,377.0
50,10.0,34223.0,122.0
50,10.0,33592.0,1167.0
50,10.0,6225.0,14.0
50,10.0,45138.0,2311.0
50,10.0,13972.0,174.0
50,10.0,2803.0,7.0
50,10.0,36065.0,500.0
50,10.0,24225.0,123.0
50,10.0,37308.0,387.0
50,10.0,14062.0,153.0
50,10.0,17948.0,2114.0
50,10.0,18944.0,372.0
50,10.0,67262.0,1090.0
50,10.0,14557.0,618.0
50,10.0,3538.0,282.0
50,10.0,1300.0,7.0
50,10.0,21996.0,46.0
50,10.0,5778.0,17.0
50,10.0,2596.0,32.0
50,10.0,15689.0,2739.0
50,10.0,4205.0,34.0
50,10.0,12238.0,1713.0
50,10.0,7254.0,82.0
50,10.0,48565.0,4628.0
50,10.0,11824.0,139.0
50,10.0,4470.0,0.0
50,10.0,27029.0,545.0
50,10.0,38633.0,336.0
50,10.0,18652.0,167.0
50,10.0,7792.0,267.0
50,10.0,36922.0,491.0
50,10.0,21617.0,536.0
50,10.0,5339.0,5.0
50,10.0,2583.0,6.0
50,10.0,15913.0,111.0
50,10.0,14308.0,81.0
50,10.0,76968.0,97420.0
50,10.0,12548.0,29.0
50,10.0,2571.0,3.0
50,10.0,8711.0,36.0
50,10.0,2132.0,38.0
50,10.0,8274.0,12.0
50,10.0,10765.0,151.0
50,10.0,38196.0,15937.0
50,10.0,10070.0,40.0
50,10.0,6873.0,22.0
50,10.0,19449.0,588.0
50,10.0,30146.0,543.0
50,10.0,2346.0,10.0
50,10.0,77619.0,563.0
50,10.0,30570.0,258.0
50,10.0,28442.0,426.0
50,10.0,17654.0,60.0
50,10.0,10010.0,23.0
50,10.0,9752.0,1384.0
50,10.0,50157.0,1033.0
50,10.0,27708.0,12011.0
50,10.0,28047.0,307.0
