,time,z_minus,z_plus
50,15.0,3675435718.0,36779776.0
50,15.0,3675435718.0,36779776.0
50,15.0,657709.0,109792750.0
50,15.0,1677578475.0,16724087.0
50,15.0,4063299411.0,40406584.0
50,15.0,199427.0,70593155.0
50,15.0,1184934326.0,11766337.0
50,15.0,773321743.0,7823004.0
50,15.0,120886.0,61688301.0
50,15.0,1890159300.0,18831313.0
50,15.0,2067980152.0,21125834.0
50,15.0,114636130.0,1116970.0
50,15.0,119239.0,61464227.0
50,15.0,83399400.0,818051.0
50,15.0,401419580.0,4003232.0
50,15.0,1157.0,43058581.0
50,15.0,1654359462.0,16632616.0
50,15.0,141447.0,63792450.0
50,15.0,850967.0,122953733.0
50,15.0,129017.0,62226568.0
50,15.0,1254119.0,147484458.0
50,15.0,504944303.0,5036537.0
50,15.0,348427035.0,3447726.0
50,15.0,252995.0,76022426.0
50,15.0,176858959.0,1752331.0
50,15.0,2083054.0,188692301.0
50,15.0,4271577951.0,42526073.0
50,15.0,3827615049.0,39254048.0
50,15.0,377650.0,87579753.0
50,15.0,483626017.0,4920836.0
50,15.0,168797.0,67285254.0
50,15.0,3682426536.0,36560514.0
50,15.0,2008995519.0,19932284.0
50,15.0,1811145628.0,18396039.0
50,15.0,529455375.0,5506316.0
50,15.0,68996.0,54778933.0
50,15.0,328309.0,83396084.0
50,15.0,2025629983.0,20150446.0
50,15.0,12405.0,45708603.0
50,15.0,9422.0,44847360.0
50,15.0,65785.0,54128562.0
50,15.0,56096.0,52819867.0
50,15.0,1248089109.0,12504816.0
50,15.0,138892.0,64226941.0
50,15.0,412183.0,90668784.0
50,15.0,4630.0,43508106.0
50,15.0,287938.0,79558367.0
50,15.0,1820377778.0,18125508.0
50,15.0,2081746426.0,20764600.0
50,15.0,2758266648.0,27399787.0
50,15.0,4073943759.0,40754012.0
50,15.0,155975614.0,1535554.0
50,15.0,18428.0,46308167.0
50,15.0,224909645.0,2271959.0
50,15.0,2495.0,43062206.0
50,15.0,437549365.0,4609086.0
50,15.0,297912949.0,2978952.0
50,15.0,96992.0,58250092.0
50,15.0,603705.0,106730681.0
50,15.0,234484.0,73940241.0
50,15.0,122283.0,61118917.0
50,15.0,115195.0,60807643.0
50,15.0,118687.0,60897172.0
50,15.0,4266537726.0,42395466.0
50,15.0,1359.0,42974672.0
50,15.0,216277.0,72557975.0
50,15.0,3074737383.0,30841401.0
50,15.0,606834.0,106017100.0
50,15.0,131488.0,62750390.0
50,15.0,1345377520.0,13365133.0
50,15.0,687476269.0,6884967.0
50,15.0,487053.0,96860758.0
50,15.0,93741.0,57879227.0
50,15.0,25264.0,47318453.0
50,15.0,332173.0,83705763.0
50,15.0,363669.0,86766690.0
50,15.0,2187569149.0,21658805.0
50,15.0,3040710613.0,30505393.0
50,15.0,300281.0,80192534.0
50,15.0,287972.0,79685356.0
50,15.0,397394.0,89606865.0
50,15.0,1930978772.0,19396985.0
50,15.0,2458065666.0,24541554.0
50,15.0,403474.0,89877677.0
50,15.0,225903681.0,2226497.0
50,15.0,67236.0,55120819.0
50,15.0,250973.0,76806344.0
50,15.0,1402852466.0,13956388.0
50,15.0,308154.0,81128592.0
50,15.0,907504.0,125805943.0
50,15.0,191892.0,69537884.0
50,15.0,2895529108.0,28815650.0
50,15.0,242370.0,75009059.0
50,15.0,1592183889.0,15809062.0
50,15.0,4065664916.0,40366636.0
50,15.0,1370206593.0,13723898.0
50,15.0,92268.0,57832673.0
50,15.0,199574448.0,1980678.0
50,15.0,8233.0,44164287.0
50,15.0,731377480.0,7380478.0
50,15.0,219959.0,72814783.0
50,15.0,4177228701.0,41782021.0
50,15.0,4108623904.0,40935474.0
50,15.0,1059023363.0,10533083.0
50,15.0,610704.0,106356706.0
50,15.0,580084.0,104482123.0
50,15.0,151483.0,65289144.0
50,15.0,93184.0,57721144.0
50,15.0,198335890.0,1974283.0
50,15.0,316742945.0,3122697.0
50,15.0,3416414949.0,34186611.0
50,15.0,196778.0,70012681.0
50,15.0,589601586.0,5823953.0
50,15.0,360758.0,87185633.0
50,15.0,1825190406.0,18358458.0
50,15.0,195476.0,70040575.0
50,15.0,614423146.0,6167546.0
50,15.0,1092528558.0,10945521.0
50,15.0,1064367.0,136217211.0
50,15.0,2087232921.0,21073792.0
50,15.0,6301.0,44543624.0
50,15.0,149356.0,64851012.0
50,15.0,344893.0,84726686.0
50,15.0,390577.0,89880227.0
50,15.0,119565225.0,1188902.0
50,15.0,194079622.0,2026370.0
50,15.0,3916698029.0,39063326.0
50,15.0,126885.0,62114457.0
50,15.0,3732743890.0,37313997.0
50,15.0,304627350.0,3020078.0
50,15.0,2875548570.0,28469464.0
50,15.0,634267.0,107831739.0
50,15.0,3413.0,43497450.0
50,15.0,4287439934.0,43145427.0
50,15.0,47679.0,51188809.0
50,15.0,4152797207.0,41543856.0
50,15.0,1932922891.0,19345899.0
50,15.0,8906.0,44666197.0
50,15.0,401007.0,89761034.0
50,15.0,552427059.0,5475099.0
50,15.0,3923293099.0,39035311.0
50,15.0,2512309550.0,24886474.0
50,15.0,436925138.0,4331022.0
50,15.0,234063.0,74102431.0
50,15.0,3195185676.0,32068279.0
50,15.0,492970.0,97100876.0
50,15.0,1379221.0,153708070.0
50,15.0,1130791741.0,11338045.0
50,15.0,216822.0,72266506.0
50,15.0,125128.0,61906165.0
50,15.0,3486234085.0,35009588.0
50,15.0,113009.0,60760071.0
50,15.0,111682.0,60019399.0
50,15.0,713563.0,113433647.0
50,15.0,3380555861.0,34007774.0
50,15.0,17429.0,46038106.0
50,15.0,82998357.0,805169.0
50,15.0,2299334804.0,22950449.0
50,15.0,3550604970.0,35480405.0
50,15.0,105157.0,59094114.0
50,15.0,27265.0,47715760.0
50,15.0,1845381533.0,18450131.0
50,15.0,1444133467.0,14295622.0
50,15.0,300786.0,80780010.0
50,15.0,637295229.0,6362583.0
50,15.0,165871.0,66467603.0
50,15.0,3515720926.0,35258421.0
50,15.0,2735787474.0,27318302.0
50,15.0,178079385.0,1771590.0
50,15.0,2940119782.0,29334009.0
50,15.0,775522.0,117950127.0
50,15.0,904113224.0,9016982.0
50,15.0,1813634.0,176478900.0
50,15.0,3614357330.0,36106387.0
50,15.0,3956217621.0,39575614.0
50,15.0,40233.0,49809653.0
50,15.0,315877.0,82729931.0
50,15.0,890458.0,125123474.0
50,15.0,723815765.0,7322365.0
50,15.0,3435676479.0,34322506.0
50,15.0,891175.0,127238091.0
50,15.0,35715.0,49119213.0
50,15.0,151697.0,65420391.0
50,15.0,6617.0,43795084.0
50,15.0,1112916053.0,11113844.0
50,15.0,29350.0,47939352.0
50,15.0,461238.0,95043936.0
50,15.0,1087957347.0,10901273.0
50,15.0,1573792137.0,15928748.0
50,15.0,1585112.0,164945040.0
50,15.0,3040576201.0,30171688.0
50,15.0,300774.0,80541033.0
50,15.0,1096081277.0,10907035.0
50,15.0,919777728.0,9102784.0
50,15.0,3579652649.0,35718462.0
50,15.0,3069167937.0,30362962.0
50,15.0,238449.0,74499015.0
50,15.0,1744279793.0,17281069.0
50,15.0,205272.0,71948086.0
50,15.0,95300.0,57690190.0
50,15.0,1223143777.0,12242781.0
50,15.0,83060.0,56284532.0
50,15.0,2858495016.0,28368132.0
50,15.0,3382831933.0,33825672.0
50,15.0,777174714.0,7742123.0
50,15.0,1607112222.0,15902284.0
50,15.0,829410.0,121406994.0
50,15.0,686869017.0,6776296.0
50,15.0,2096142717.0,20902588.0
50,15.0,49524.0,51127540.0
50,15.0,3988450053.0,39849879.0
50,15.0,26033.0,47318629.0
50,15.0,1890795239.0,18958858.0
50,15.0,17421.0,46527513.0
50,15.0,1404850660.0,13923861.0
50,15.0,20214191.0,196458.0
50,15.0,620661.0,107033120.0
50,15.0,2624205541.0,25987470.0
50,15.0,1916849477.0,19125985.0
50,15.0,5444384.0,57800.0
50,15.0,4092320235.0,40800002.0
50,15.0,3322997251.0,33071391.0
