,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1157.95,114.55
2,0.2,1351.75,133.2
3,0.3,1567.85,151.05
4,0.4,1824.6,173.8
5,0.5,2122.6,197.25
6,0.6,2461.95,224.5
7,0.7,2867.0,255.85
8,0.8,3334.6,293.2
9,0.9,3877.65,335.7
10,1.0,4508.1,382.75
11,1.1,5230.65,433.05
12,1.2,6066.55,493.6
13,1.3,7056.2,559.6
14,1.4,8189.75,637.15
15,1.5,9512.0,729.4
16,1.6,11054.25,832.75
17,1.7,12831.5,953.75
18,1.8,14923.4,1089.4
19,1.9,17360.55,1248.55
20,2.0,20182.05,1428.2
21,2.1,23424.65,1631.95
22,2.2,27226.1,1860.25
23,2.3,31629.05,2135.9
24,2.4,36747.2,2445.25
25,2.5,42698.25,2799.4
26,2.6,49586.8,3210.05
27,2.7,57614.5,3680.8
28,2.8,66926.65,4224.75
29,2.9,77766.35,4847.85
30,3.0,90297.65,5561.05
31,3.1,104908.8,6379.35
32,3.2,121867.35,7306.75
33,3.3,141653.7,8375.05
34,3.4,164627.5,9613.7
35,3.5,191246.1,11016.0
36,3.6,222137.8,12652.95
37,3.7,258095.7,14527.15
38,3.8,299839.6,16671.3
39,3.9,348277.45,19132.0
40,4.0,404732.2,21976.25
41,4.1,470284.25,25260.55
42,4.2,546392.15,29039.15
43,4.3,634953.0,33364.4
44,4.4,737768.75,38368.8
45,4.5,857132.65,44106.75
46,4.6,996022.55,50707.4
47,4.7,1157253.55,58274.95
48,4.8,1344639.8,67027.05
49,4.9,1562341.15,77076.5
50,5.0,1815135.4,88686.1
