time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1373.0,118.0
0.4,1824.0,133.0
0.6,2485.0,153.0
0.8,3361.0,195.0
1.0,4520.0,244.0
1.2,6040.0,303.0
1.4,8117.0,399.0
1.6,10917.0,495.0
1.8,14605.0,612.0
2.0,19623.0,758.0
2.2,26532.0,945.0
2.4,35800.0,1186.0
2.6,48220.0,1495.0
2.8,64968.0,1926.0
3.0,87879.0,2464.0
3.2,119045.0,3108.0
3.4,160927.0,3959.0
3.6,217264.0,5072.0
3.8,294258.0,6483.0
4.0,396649.0,8303.0
4.2,535655.0,10590.0
4.4,723196.0,13548.0
4.6,975889.0,17454.0
4.8,1317896.0,22617.0
5.0,1778578.0,29207.0
5.2,2400857.0,37972.0
5.4,3241684.0,49292.0
5.6,4375726.0,64066.0
5.8,5909836.0,83901.0
6.0,7975022.0,110124.0
6.2,10764243.0,144657.0
6.4,14529059.0,190552.0
6.6,19610783.0,250572.0
6.8,26474658.0,331759.0
7.0,35742052.0,439020.0
7.2,48247233.0,581701.0
7.4,65133095.0,771688.0
7.6,87926329.0,1024685.0
7.8,118693323.0,1364864.0
8.0,160217644.0,1820357.0
8.2,216284279.0,2427496.0
8.4,291961517.0,3241829.0
8.6,394117827.0,4334139.0
8.8,532016723.0,5799403.0
9.0,718166816.0,7765777.0
9.2,969434320.0,10406311.0
9.4,1308631399.0,13957372.0
9.6,1766478171.0,18729741.0
9.8,2384518104.0,25143804.0
10.0,3218744338.0,33769291.0
