time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1350.0,127.0
0.4,1817.0,152.0
0.6,2491.0,190.0
0.8,3473.0,237.0
1.0,4677.0,297.0
1.2,6276.0,384.0
1.4,8460.0,484.0
1.6,11516.0,596.0
1.8,15569.0,734.0
2.0,20994.0,928.0
2.2,28339.0,1142.0
2.4,38295.0,1420.0
2.6,51721.0,1788.0
2.8,69650.0,2238.0
3.0,93681.0,2815.0
3.2,126408.0,3549.0
3.4,170565.0,4526.0
3.6,230445.0,5685.0
3.8,311234.0,7235.0
4.0,420147.0,9222.0
4.2,566769.0,11909.0
4.4,765624.0,15300.0
4.6,1033374.0,19661.0
4.8,1395015.0,25446.0
5.0,1884034.0,32990.0
5.2,2543536.0,42534.0
5.4,3434097.0,55324.0
5.6,4635865.0,72139.0
5.8,6257098.0,94268.0
6.0,8448127.0,122991.0
6.2,11406163.0,161084.0
6.4,15396897.0,211415.0
6.6,20783155.0,278146.0
6.8,28055066.0,366906.0
7.0,37865945.0,483755.0
7.2,51116820.0,639780.0
7.4,69002642.0,846427.0
7.6,93148937.0,1122155.0
7.8,125747312.0,1490383.0
8.0,169753495.0,1982041.0
8.2,229148331.0,2637482.0
8.4,309308949.0,3516699.0
8.6,417505933.0,4690075.0
8.8,563571368.0,6264025.0
9.0,760740292.0,8375217.0
9.2,1026928559.0,11209303.0
9.4,1386233858.0,15014301.0
9.6,1871235104.0,20117149.0
9.8,2525931853.0,26969045.0
10.0,3409688240.0,36185836.0
