time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1331.0,120.0
0.4,1756.0,141.0
0.6,2360.0,176.0
0.8,3214.0,221.0
1.0,4349.0,270.0
1.2,5791.0,333.0
1.4,7908.0,408.0
1.6,10610.0,502.0
1.8,14272.0,620.0
2.0,19394.0,772.0
2.2,26192.0,954.0
2.4,35210.0,1183.0
2.6,47692.0,1488.0
2.8,64229.0,1871.0
3.0,86706.0,2395.0
3.2,117228.0,3049.0
3.4,158670.0,3883.0
3.6,214032.0,4931.0
3.8,289107.0,6310.0
4.0,390337.0,8054.0
4.2,527100.0,10428.0
4.4,712770.0,13495.0
4.6,962582.0,17437.0
4.8,1299300.0,22538.0
5.0,1755493.0,29031.0
5.2,2371037.0,37671.0
5.4,3200461.0,48951.0
5.6,4319553.0,63866.0
5.8,5831178.0,83603.0
6.0,7872210.0,109598.0
6.2,10630118.0,144142.0
6.4,14353285.0,189749.0
6.6,19376130.0,250007.0
6.8,26152888.0,330264.0
7.0,35293408.0,437302.0
7.2,47641343.0,578892.0
7.4,64312431.0,769221.0
7.6,86807178.0,1021426.0
7.8,117173668.0,1358129.0
8.0,158176939.0,1810019.0
8.2,213512389.0,2414384.0
8.4,288204044.0,3223008.0
8.6,389042206.0,4308347.0
8.8,525174106.0,5763424.0
9.0,708912064.0,7714144.0
9.2,956933012.0,10331246.0
9.4,1291756556.0,13846803.0
9.6,1743679408.0,18573683.0
9.8,2353770106.0,24922905.0
10.0,3177260344.0,33465347.0
